Temp,Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
149.87,-9.56288,1.24928,-8.31361,30796.2,-28087.6,4829.75
149.758,-9.62479,1.2497,-8.37509,29913.3,-27615.4,4417.43
148.676,-9.56935,1.23745,-8.3319,29185.7,-25360.8,5929.27
150.724,-9.65388,1.26306,-8.39082,29590.1,-29639.5,2083.9
151.43,-9.60869,1.20045,-8.40824,29218,-26170,5191.2
150.878,-9.59302,1.17911,-8.4139,29777.2,-27061.9,4850.73
148.826,-9.61081,1.2101,-8.40072,30130.2,-28195.8,4040.87
148.989,-9.76918,1.33897,-8.4302,31073.1,-29569.2,3612.59
150.142,-9.67984,1.23516,-8.44468,30483,-28128.3,4479.77
148.216,-9.75066,1.25536,-8.4953,30645,-30351.3,2391.47
146.032,-9.6082,1.23898,-8.36923,30477.1,-27876.5,4667.52
148.406,-9.67712,1.23637,-8.44075,29802,-28512,3390.51
147.29,-9.65656,1.23702,-8.41954,30079.5,-27587,4577.2
144.314,-9.6188,1.21183,-8.40698,30291.1,-27155.1,5178.5
148.146,-9.74516,1.29122,-8.45394,29533.1,-29862.7,1767.17
149.928,-9.7274,1.30752,-8.41988,30294.2,-31076.7,1339.51
148.607,-9.64466,1.20367,-8.44099,30575.9,-27029.6,5649.57
150.2,-9.70138,1.2072,-8.49418,30368.3,-28051.9,4442.26
147.419,-9.69081,1.25661,-8.4342,31226.9,-29978.8,3334.64
148.494,-9.67832,1.16246,-8.51586,31056.6,-28527.4,4630.91
147.993,-9.65187,1.1913,-8.46057,29137.6,-27308.6,3923.59
147.838,-9.64692,1.24705,-8.39987,30798.2,-27004.9,5885.73
149.418,-9.74263,1.17145,-8.57118,30637.6,-28819.6,3932.81
148.321,-9.78519,1.26732,-8.51786,30534.5,-27355.4,5278.31
148.895,-9.69064,1.25525,-8.43539,31523.8,-26725,6906.2
148.206,-9.73667,1.27548,-8.46119,29967.2,-28784.1,3280.67
150.628,-9.69346,1.26626,-8.4272,30985.2,-31109.2,2007.95
145.848,-9.69946,1.22856,-8.4709,29904,-27752.3,4215.93
149.11,-9.67748,1.27558,-8.40189,30145.6,-29229.7,3026.31
148.597,-9.66621,1.22707,-8.43914,29741.3,-28201.1,3643.41
146.271,-9.63114,1.22934,-8.40181,29730.5,-27211.5,4589.29
148.502,-9.61168,1.30278,-8.30889,29552,-29318.6,2335.23
149.981,-9.6316,1.20652,-8.42508,29545.7,-27825.4,3843.09
149.303,-9.69478,1.1963,-8.49848,29263,-27973.3,3402.81
148.383,-9.62776,1.20619,-8.42157,29757.4,-26864.4,4993.13
148.304,-9.73387,1.21891,-8.51496,29103,-28533.4,2668.58
146.715,-9.62095,1.21189,-8.40906,29776.1,-26574.4,5278.25
148.081,-9.63194,1.18559,-8.44634,30299.3,-26438.9,5956.27
148.868,-9.71546,1.21676,-8.4987,30131.6,-28131,4107.57
147.287,-9.76517,1.29729,-8.46789,30124.9,-27983.7,4225.77
149.719,-9.63562,1.25733,-8.37829,29678.6,-27555.7,4241.98
150.474,-9.69769,1.2555,-8.44219,31224,-28646,4707.75
148.545,-9.72159,1.31175,-8.40984,31631.4,-27791.2,5942.55
146.093,-9.77685,1.29005,-8.4868,30922.2,-32146.7,843.215
147.752,-9.65441,1.22778,-8.42663,31586.2,-28066.9,5610.51
142.394,-9.61131,1.23002,-8.38129,29814.3,-28953.8,2875.92
147.089,-9.63524,1.29105,-8.34419,29897.6,-28537.9,3441.52
149.327,-9.6651,1.213,-8.4521,29597.3,-27798.9,3911.89
148.367,-9.61651,1.18948,-8.42703,30100.7,-29502.3,2698.28
151.092,-9.54041,1.2,-8.34041,29755.5,-27035.1,4858.93
148.034,-9.56601,1.18589,-8.38013,30441.8,-28378.7,4158.29
150.375,-9.6201,1.1961,-8.424,29354.2,-27802,3680.55
145.944,-9.60999,1.21767,-8.39232,30336.2,-27725.2,4676.61
147.545,-9.66432,1.28755,-8.37677,30171.1,-29946.8,2312.6
148.222,-9.60259,1.2177,-8.38489,30156.5,-30058.7,2195.69
147.384,-9.64761,1.25847,-8.38914,29279.3,-26472,4893.26
146.856,-9.63894,1.24725,-8.39169,29410.4,-27601.6,3887.34
150.648,-9.61495,1.24329,-8.37165,29804.8,-28249.5,3687.5
149.268,-9.62417,1.28494,-8.33923,30731,-28461.3,4382.42
143.864,-9.56359,1.28154,-8.28205,31272.7,-27851.3,5457.5
148.334,-9.67775,1.33057,-8.34718,30271.4,-32274.3,96.6153
150.939,-9.65359,1.21404,-8.43955,29626.8,-30199.7,1563.43
148.524,-9.75965,1.27606,-8.48359,29879.7,-30234.8,1747.02
146.268,-9.65819,1.22458,-8.43361,30803.2,-27249.6,5623.88
148.817,-9.65223,1.26439,-8.38785,29974.5,-28820,3260.81
146.633,-9.54163,1.16519,-8.37644,30223.6,-25428.3,6870.6
150.868,-9.5945,1.21787,-8.37663,29901.1,-29318.1,2718.28
148.913,-9.6002,1.27276,-8.32744,30045.7,-29403.5,2749.9
150.366,-9.61832,1.23328,-8.38504,30622.2,-29676.7,3073.7
149.911,-9.6654,1.252,-8.4134,29475.9,-29308.8,2288.89
150.357,-9.59666,1.25964,-8.33702,30376.5,-28307.9,4196.73
150.147,-9.62804,1.2763,-8.35174,30078.2,-29472.4,2730.93
149.964,-9.53969,1.281,-8.25868,29514.6,-31015,622.113
149.634,-9.60307,1.29826,-8.30481,29912.9,-28508,3522.77
151.447,-9.58687,1.21054,-8.37633,29891.9,-28448.3,3587.11
151.487,-9.64019,1.22439,-8.41581,30163.7,-28223.3,4084.42
146.786,-9.61382,1.25171,-8.36212,29470.4,-29545.3,2002.61
149.649,-9.61923,1.2517,-8.36753,30180.9,-27875,4423.97
149.912,-9.69041,1.22994,-8.46047,30415.1,-28457.1,4079.82
148.794,-9.62011,1.25517,-8.36495,30130,-27986.1,4249.78
147.845,-9.61678,1.23749,-8.3793,30925.4,-27725.2,5292.67
149.978,-9.60992,1.2688,-8.34112,29425.4,-28826.6,2721.58
148.489,-9.52809,1.18122,-8.34687,28679.8,-25780.3,5001.14
146.612,-9.64697,1.27394,-8.37303,29691.9,-29085.5,2681.41
148.486,-9.51244,1.17452,-8.33792,28534.2,-27195.9,3439.96
149.555,-9.53862,1.22463,-8.314,27728.4,-26596.1,3249.04
149.702,-9.52637,1.20942,-8.31695,28824.8,-26779.7,4163.85
147.852,-9.57298,1.2542,-8.31878,29993.4,-27067,5019.05
149.062,-9.56971,1.21943,-8.35028,28999,-28352.4,2756.39
150.391,-9.59104,1.21363,-8.37741,30031.4,-27043.4,5116.58
148.067,-9.65695,1.25055,-8.4064,29422,-28958.7,2558.94
148.207,-9.68391,1.24179,-8.44212,29273.4,-28519.5,2851.53
148.245,-9.72687,1.33388,-8.39299,29043.9,-30184.6,957.483
150.273,-9.52788,1.23351,-8.29437,28178.9,-28276.1,2029.67
147.189,-9.45369,1.19065,-8.26305,27419.2,-24850.7,4651.71
147.85,-9.49814,1.15886,-8.33928,28656.9,-26881.5,3867.94
149.441,-9.55103,1.20995,-8.34108,29128.8,-26735.5,4508.48
148.532,-9.52291,1.2267,-8.29621,29720.7,-27160.2,4662.74
150.623,-9.54351,1.15341,-8.3901,29611.1,-26737.7,5005.26
149.076,-9.63828,1.26821,-8.37007,29946.4,-26168.8,5887.6
146.065,-9.57491,1.22999,-8.34492,29877.3,-28474.5,3470.17
145.843,-9.52936,1.23226,-8.2971,28769.1,-29323.4,1509.86
149.479,-9.49413,1.21307,-8.28107,29144.4,-26037.8,5222.22
147.237,-9.5134,1.19714,-8.31626,29197.4,-26414.7,4866.6
146.299,-9.53298,1.20925,-8.32373,29311.7,-28425,2957.36
147.919,-9.53412,1.21471,-8.31941,28268.3,-26287.1,4074.72
147.047,-9.453,1.25519,-8.19781,28413.1,-26869.4,3625.01
149.351,-9.43308,1.161,-8.27207,29340.2,-28338.6,3115.44
149.338,-9.56152,1.27502,-8.2865,29060.2,-29230.6,1943.31
149.095,-9.57144,1.22607,-8.34537,30013.9,-28637.5,3486.57
151.34,-9.54441,1.16586,-8.37855,29439.2,-26360.5,5220.77
145.182,-9.48736,1.17914,-8.30822,29435,-27362.7,4127.13
148.022,-9.56912,1.24247,-8.32665,29531,-27261.9,4364.13
148.276,-9.62814,1.26445,-8.36369,29283.9,-27736.5,3646.03
148.324,-9.54321,1.21842,-8.32479,29721.6,-27366.4,4454.49
144.94,-9.56378,1.26563,-8.29815,29086.4,-26460.6,4677.25
146.513,-9.581,1.28454,-8.29645,28299.5,-28567,1806.16
148.784,-9.54778,1.29349,-8.25429,29764.8,-29709.6,2161.09
149.616,-9.54711,1.19462,-8.35249,29925.4,-27238.6,4804.39
147.81,-9.65054,1.2572,-8.39333,29132.2,-26509.4,4714.84
149.847,-9.65281,1.27154,-8.38127,30022,-27933.6,4209.18
148.493,-9.60049,1.25483,-8.34566,30566.1,-27712.1,4955.72
149.643,-9.66598,1.23793,-8.42805,31125.9,-28996.3,4247.63
148.709,-9.51549,1.21183,-8.30366,29700.2,-27613.9,4191.09
149.186,-9.66062,1.30865,-8.35197,29312.1,-30972.1,451.466
149.19,-9.65458,1.25493,-8.39965,29027.2,-26264.2,4874.54
148.423,-9.60053,1.28651,-8.31402,29724.1,-26819,5005.83
149.164,-9.66701,1.24903,-8.41798,28757.1,-28072.9,2795.43
148.139,-9.62429,1.30984,-8.31446,28964.2,-28244.1,2816.77
147.827,-9.61168,1.29746,-8.31422,30229.7,-26453.3,5868.74
149.308,-9.60853,1.2507,-8.35783,29787.8,-28563.9,3337.15
148.308,-9.62242,1.19441,-8.42801,29230,-27024.6,4304.42
147.673,-9.63813,1.19808,-8.44005,28711.6,-25966.6,4835.04
148.311,-9.65466,1.2585,-8.39616,29123.4,-28836.6,2385.88
150.115,-9.61059,1.17977,-8.43083,28751.6,-26953.6,3922.72
149.889,-9.68288,1.23769,-8.44519,29743.3,-28904.5,2960.34
147.787,-9.63307,1.24121,-8.39186,28286.8,-28526.9,1851.63
148.348,-9.63228,1.24492,-8.38735,26949.6,-28336.8,712.449
146.878,-9.67149,1.31478,-8.35671,28422.2,-29796.8,704.178
148.377,-9.53735,1.19515,-8.3422,28346.5,-27023.6,3422.92
148.563,-9.64691,1.30053,-8.34638,29002.2,-29859.9,1245
150.969,-9.59664,1.29461,-8.30203,29499.4,-27791.4,3844.77
149.988,-9.65938,1.24231,-8.41707,28195.3,-26396.1,3922.07
145.706,-9.55483,1.27131,-8.28352,28241.6,-27695.9,2607.93
147.228,-9.70919,1.29398,-8.41521,29158.1,-30582,659.889
148.348,-9.55611,1.19263,-8.36348,28776.8,-26865,4011.47
147.191,-9.63611,1.26321,-8.37291,27928.2,-27433.3,2578.2
149.964,-9.62355,1.22703,-8.39651,27645.6,-27089.1,2678.96
149.786,-9.51931,1.26249,-8.25683,27459,-28219.5,1359.48
148.034,-9.50968,1.18532,-8.32436,28572,-26371.1,4296.03
148.831,-9.50433,1.17231,-8.33202,27745.5,-25463.9,4388.09
151.003,-9.52646,1.24432,-8.28214,27642.4,-29579.5,200.161
147.886,-9.53334,1.28438,-8.24896,28398.1,-27850.8,2640.42
147.493,-9.62256,1.23927,-8.38329,27990.6,-28419.1,1659.04
147.32,-9.61477,1.2639,-8.35087,28336.2,-27952,2469.3
147.665,-9.71349,1.32733,-8.38616,29668.7,-30268.6,1490.03
148.159,-9.70807,1.31722,-8.39085,29602.5,-30331.5,1367.94
150.668,-9.68935,1.27878,-8.41057,29757.6,-31134.6,755.503
148.939,-9.51576,1.20619,-8.30958,29299.7,-26441.6,4966.05
147.993,-9.56399,1.19321,-8.37079,29410.7,-27777.7,3727.64
146.613,-9.60274,1.24831,-8.35444,28626.2,-28789.5,1911.8
148.494,-9.61114,1.29251,-8.31863,29488.4,-27918.3,3671.82
148.64,-9.58122,1.32284,-8.25838,30396.4,-29216.1,3284
148.307,-9.56588,1.24769,-8.31819,29316.9,-28328.5,3087.37
150.547,-9.52969,1.22869,-8.301,28053.3,-25920.4,4263.69
147.923,-9.54289,1.23944,-8.30345,28952.1,-29035.2,2010.61
150.457,-9.57226,1.22929,-8.34297,29036.1,-27855.2,3310.42
149.573,-9.50674,1.20988,-8.29687,29718.3,-26903.2,4932.08
150.256,-9.50624,1.22668,-8.27956,29482.7,-27001,4608.31
150.128,-9.53293,1.2776,-8.25533,29697.3,-28288.7,3533.5
148.58,-9.66254,1.34628,-8.31626,28971.4,-29511.5,1562.79
150.055,-9.51325,1.23399,-8.27926,29384.4,-29279,2229.23
145.811,-9.56049,1.19461,-8.36588,29031.7,-25499.5,5595.91
148.872,-9.64506,1.30384,-8.34121,29173.2,-27996.5,3283.76
145.94,-9.63475,1.25788,-8.37687,29825.1,-27456.3,4434.38
148.442,-9.56186,1.21274,-8.34912,29510.1,-28265.7,3345.33
147.675,-9.56407,1.27463,-8.28944,29254.3,-29019.7,2324.75
147.133,-9.596,1.27273,-8.32328,28860.4,-28730,2212.85
152.187,-9.59753,1.3059,-8.29163,28876.8,-27651.2,3379.52
149.248,-9.55385,1.23751,-8.31634,30247.2,-28472.7,3886.91
147.15,-9.58557,1.21552,-8.37005,29670.3,-27191.3,4561.75
149.853,-9.56661,1.21621,-8.35039,29006.4,-25445.4,5682.01
149.43,-9.65725,1.31914,-8.33811,29103.2,-30191.9,1026.23
148.652,-9.55226,1.26134,-8.29091,28907.8,-28174.9,2836.8
150.325,-9.53996,1.19198,-8.34798,29282.6,-25909.9,5500.29
150.247,-9.57223,1.22656,-8.34567,30886.2,-29165.7,3846.98
149.167,-9.66841,1.21224,-8.45618,30278.4,-29241,3148.59
150.593,-9.56035,1.187,-8.37335,30174.2,-27735.5,4570.19
149.113,-9.56954,1.30357,-8.26597,30236.1,-28268.3,4078.23
146.703,-9.56236,1.22174,-8.34063,29923.4,-28580.5,3419.23
150.224,-9.57391,1.23552,-8.33839,28961.4,-28331.9,2755.68
148.274,-9.55154,1.17579,-8.37575,29351.4,-25308.3,6141.72
147.196,-9.57266,1.19547,-8.37719,28991.7,-28097.6,2977.4
148.497,-9.62809,1.20527,-8.42282,29789.7,-27316.6,4574.81
148.833,-9.65888,1.26001,-8.39887,29124.9,-28449.1,2782.26
148.028,-9.71083,1.21884,-8.49199,30263.6,-27302.3,5056.35
148.096,-9.76073,1.23838,-8.52235,30748.7,-28931.5,3913.26
150.453,-9.7218,1.31523,-8.40656,31824.9,-30900.7,3053.56
146.752,-9.61556,1.19782,-8.41774,30567.3,-25600.6,7043.74
148.282,-9.63708,1.27224,-8.36485,30830.2,-28592,4336.86
149.703,-9.61991,1.14294,-8.47697,30228.2,-25746.6,6600.43
146.135,-9.69832,1.24465,-8.45367,29578.7,-27004,4643.01
149.009,-9.64485,1.27196,-8.37288,30493.3,-27283.2,5319.15
147.343,-9.68361,1.24473,-8.43888,30117.8,-28602.5,3600.74
146.267,-9.69803,1.30145,-8.39659,30538.2,-29297,3311.37
146.998,-9.64747,1.26913,-8.37834,29959.6,-26652.8,5387.28
149.209,-9.70457,1.29828,-8.40629,28676.2,-30324.6,463.389
148.06,-9.6108,1.21314,-8.39766,28895.7,-25981.1,5010.15
148.392,-9.66799,1.29759,-8.37041,29367.4,-29153,2314.59
147.156,-9.582,1.26848,-8.31353,29799.3,-26665.3,5216.72
148.786,-9.68153,1.28919,-8.39234,28719.4,-29099.8,1725.5
147.284,-9.64424,1.23215,-8.41208,30240.3,-28964.9,3359.96
147.124,-9.65799,1.22243,-8.43556,29306.2,-27832.7,3555.81
149.33,-9.64964,1.24237,-8.40728,29707.3,-28903.3,2917.49
147.934,-9.59542,1.25013,-8.34529,29430.2,-27750.9,3773.15
149.769,-9.68674,1.24997,-8.43677,29190.4,-27511.2,3798.96
150.606,-9.66251,1.31754,-8.34497,30505.3,-29374.6,3262.31
151.383,-9.63877,1.26979,-8.36898,30029.7,-28371.1,3801.13
147.943,-9.67878,1.27695,-8.40184,29964.3,-28067.4,3990.84
149.54,-9.58408,1.26823,-8.31585,29950,-27160.2,4906.29
145.011,-9.68218,1.23776,-8.44442,29200.8,-29452.9,1800.35
147.656,-9.61442,1.2133,-8.40111,28670.1,-26148.5,4611.42
148.568,-9.62892,1.19738,-8.43155,29017.9,-28496.4,2624.2
147.992,-9.69957,1.29072,-8.40885,29522.6,-29139.5,2477.67
148.215,-9.66327,1.23939,-8.42388,29617.5,-28099.8,3615.5
146.553,-9.63073,1.25119,-8.37954,29490.7,-28985.5,2579.42
145.306,-9.68007,1.28539,-8.39469,30214.5,-29095.8,3175.33
147.702,-9.68546,1.25766,-8.4278,29690,-28010.9,3769.54
145.609,-9.64253,1.22394,-8.4186,29702.4,-29333.6,2429.62
147.944,-9.66135,1.31254,-8.34881,29571.3,-29780.3,1884.95
147.528,-9.60262,1.2354,-8.36722,29486.4,-25999.4,5575.1
151.39,-9.66889,1.25301,-8.41588,29590.5,-27873.8,3859.43
149.703,-9.66921,1.25944,-8.40977,29479.2,-27398.4,4199.56
151.097,-9.66189,1.30586,-8.35603,29501.9,-29591.9,2048.52
145.589,-9.66532,1.30778,-8.35753,30559.1,-29363.9,3255.79
149.369,-9.68824,1.31541,-8.37283,30276.4,-27647,4743.5
148.886,-9.53336,1.2327,-8.30066,29623.5,-28104.3,3626.51
147.883,-9.51272,1.19399,-8.31874,29730.3,-27723.5,4099.87
147.93,-9.5932,1.23118,-8.36202,29433.9,-28454.4,3073.32
148.48,-9.62545,1.28201,-8.34344,29259.8,-27618.7,3742.64
149.656,-9.5683,1.31281,-8.25549,28705.8,-28055.6,2768.36
147.541,-9.54556,1.15069,-8.39487,28450.4,-24992.2,5546.38
147.668,-9.64247,1.24499,-8.39748,29886.3,-29623.5,2352.86
144.335,-9.69434,1.23749,-8.45685,29649.9,-27308.8,4383.91
147.86,-9.6764,1.33452,-8.34188,30838.5,-32042.8,888.404
149.896,-9.762,1.29075,-8.47125,30211.4,-29102.8,3230.14
149.687,-9.74348,1.26876,-8.47473,30139.8,-27350.9,4907.49
146.696,-9.7246,1.27197,-8.45263,30337.8,-29195.9,3218.18
147.93,-9.74798,1.26646,-8.48152,30777.7,-28961.9,3909.49
150.392,-9.69675,1.26199,-8.43476,29819.6,-28268.8,3679.41
145.807,-9.64196,1.28706,-8.3549,30205.9,-29628.1,2641.45
148.047,-9.60137,1.24551,-8.35586,31011.5,-28403.5,4703.42
145.87,-9.61198,1.27805,-8.33394,30093.3,-29069.6,3088.25
147.356,-9.5833,1.19358,-8.38972,29798,-26925.4,4958.24
145.412,-9.56946,1.20914,-8.36033,29982.4,-26041.2,5999.24
147.337,-9.61153,1.23505,-8.37648,30260.8,-26613.4,5732.76
149.086,-9.60885,1.25369,-8.35516,30323.2,-27509.9,4923.4
149.423,-9.6678,1.28097,-8.38683,30008.1,-28188.2,3934.78
151.43,-9.67578,1.26761,-8.40817,29398.3,-28744.7,2796.88
145.857,-9.55555,1.27649,-8.27907,29068.1,-26803.9,4328.55
148.53,-9.60712,1.19527,-8.41185,29318.3,-29050.1,2370.43
149.72,-9.56072,1.2732,-8.28752,30064.1,-27401,4782.25
149.687,-9.45944,1.21929,-8.24015,29326.9,-26345,5100.48
151.081,-9.57567,1.23571,-8.33996,28965.6,-28023.7,3080.19
146.716,-9.56186,1.22499,-8.33686,29367.5,-28459.8,2984.27
147.833,-9.58487,1.20222,-8.38265,28593.6,-28181.5,2504.49
151.828,-9.59316,1.20161,-8.39155,29838.9,-28007.9,3979.83
150.595,-9.50793,1.15545,-8.35248,29704.7,-27829.8,4006.31
148.294,-9.64058,1.23184,-8.40875,30672,-28380.1,4390.73
148.843,-9.62843,1.25385,-8.37458,30211.7,-26929.2,5389.16
148.527,-9.58011,1.2515,-8.32861,30917.2,-28177.4,4841.95
149.27,-9.60135,1.2663,-8.33505,29963.6,-27718.9,4357.49
150.741,-9.64946,1.24127,-8.40819,30731.3,-29742.7,3122.15
151.791,-9.62534,1.25782,-8.36752,30542.8,-29818.7,2872.45
149.749,-9.56788,1.1955,-8.37238,29354.7,-28081.6,3392.59
149.331,-9.67708,1.27451,-8.40257,29486.2,-27827,3772.81
150.444,-9.65556,1.26169,-8.39387,29128.5,-28950,2307.78
147.123,-9.68057,1.29877,-8.3818,30054.4,-29343.8,2792.92
148.643,-9.51155,1.24063,-8.27092,31231.9,-27040.5,6295.2
146.458,-9.62962,1.22532,-8.4043,29750.3,-28121.9,3701.25
150.435,-9.67394,1.26249,-8.41145,30112,-28663.8,3577.38
149.032,-9.63799,1.30524,-8.33275,28505.3,-28383.9,2230.71
147.091,-9.65005,1.27721,-8.37283,29601.8,-29463.4,2220.29
149.914,-9.58867,1.24758,-8.34109,30774,-28285.6,4610.22
148.579,-9.61866,1.29261,-8.32605,29990.2,-27658.1,4435.02
146.82,-9.5756,1.20419,-8.3714,29177.3,-27345,3910.26
149.373,-9.6004,1.23578,-8.36461,29636.2,-29342,2408.38
146.322,-9.54469,1.20143,-8.34326,29698.6,-26271.4,5498.09
148.275,-9.71989,1.21903,-8.50086,30195,-28722.5,3571.1
153.252,-9.57633,1.21841,-8.35792,30353.4,-26773.8,5748.64
147.623,-9.54662,1.29156,-8.25506,29832.6,-26778.2,5143.73
149.088,-9.5644,1.24805,-8.31635,29565.6,-29179.9,2495.85
150.809,-9.538,1.27242,-8.26558,30640.8,-30897.9,1877.36
148.32,-9.5941,1.18561,-8.4085,29547.2,-27834.2,3812.21
147.252,-9.5751,1.30354,-8.27155,28606.4,-26800.1,3890.48
150.274,-9.58247,1.30668,-8.27579,29462,-29038.6,2550.39
147.404,-9.53108,1.22085,-8.31024,30047.9,-28304.3,3829.92
148.244,-9.67341,1.30255,-8.37086,30109.2,-30415.9,1791.45
148.515,-9.62036,1.24217,-8.37818,30687.3,-28527,4262.3
145.793,-9.59711,1.21701,-8.3801,30583.1,-26492.7,6153.82
148.198,-9.81182,1.30559,-8.50623,29120.9,-30136,1082.34
146.79,-9.61399,1.21936,-8.39463,29725.9,-28358.7,3444.84
149.062,-9.67389,1.26459,-8.40931,30028.9,-27698.4,4440.21
148.928,-9.58909,1.16608,-8.42301,28648.5,-26370,4386.39
150.196,-9.63683,1.30051,-8.33631,29592.9,-30310.4,1408.33
144.253,-9.68046,1.29692,-8.38354,29391.3,-28475,2957.95
148.311,-9.64884,1.23032,-8.41852,29077.7,-27574.4,3602.35
145.498,-9.60951,1.24914,-8.36037,28470.8,-26968.8,3561.32
145.793,-9.55314,1.17614,-8.37701,29057.6,-26466.4,4654.69
148.512,-9.5972,1.22892,-8.36828,29307.5,-29813.5,1595.96
148.782,-9.5885,1.25619,-8.33231,30324.9,-29775.7,2655.03
149.061,-9.69014,1.22675,-8.46339,30761.3,-28506.1,4364.96
148.7,-9.67638,1.30371,-8.37267,30176.5,-30453.6,1827.61
148.718,-9.65172,1.29531,-8.35641,29943,-30008.7,2039.25
146.826,-9.47525,1.20879,-8.26646,28427.5,-26368.5,4137.13
148.729,-9.63613,1.25431,-8.38182,28688,-29102.4,1690.59
148.915,-9.61778,1.24321,-8.37457,28753.5,-28109.2,2752.04
148.473,-9.59969,1.21995,-8.37974,28959.4,-27490.6,3570.18
146.119,-9.59739,1.21139,-8.386,28548.1,-29271.8,1344.41
149.27,-9.57739,1.281,-8.29639,28377.1,-28323.9,2165.91
148.975,-9.58487,1.23047,-8.35439,27906.6,-27933.5,2081.58
151.393,-9.62481,1.25822,-8.36659,29478.8,-28102.6,3518.92
148.427,-9.61006,1.26744,-8.34263,28885.6,-29582.5,1403.83
150.493,-9.64046,1.2814,-8.35906,28906.7,-29472.4,1564.32
147.246,-9.56958,1.25941,-8.31017,28400.5,-28531.2,1953.37
148.624,-9.6132,1.24856,-8.36464,28525.2,-27272.6,3356.16
147.857,-9.57344,1.27518,-8.29825,28458.6,-28903.8,1647.54
147.98,-9.59287,1.27725,-8.31561,28415.7,-25941.1,4569
149.432,-9.59975,1.26198,-8.33776,29184,-27340.5,3958.48
148.184,-9.6112,1.32993,-8.28127,29649.5,-31311.2,435.555
148.62,-9.52444,1.29282,-8.23162,27877.2,-27308.3,2672.39
151.109,-9.64939,1.28444,-8.36495,28262.5,-28557.4,1843.83
147.917,-9.5513,1.2091,-8.3422,29278.3,-28370.5,3001.39
147.637,-9.6308,1.24854,-8.38226,29615.3,-26664.1,5040.84
148.183,-9.60252,1.26852,-8.334,28588.2,-27019,3666.47
147.568,-9.54818,1.21974,-8.32844,29244.2,-25013,6319.83
149.087,-9.62508,1.24089,-8.38418,30926.7,-27284.1,5752.72
148.512,-9.61764,1.20206,-8.41558,28790.7,-28561,2331.66
146.843,-9.58035,1.26249,-8.31786,29755.6,-26091,5742.9
147.081,-9.64351,1.24165,-8.40186,29906.6,-28073.8,3914.49
151.48,-9.55815,1.23004,-8.32811,29612.5,-26363.5,5392.95
150.632,-9.59728,1.17677,-8.4205,29186.7,-26390.4,4928.29
148.117,-9.67268,1.27432,-8.39837,28919.8,-28083.6,2932.56
148.553,-9.5808,1.18435,-8.39645,30109.1,-27736.3,4475.36
146.976,-9.64029,1.17906,-8.46123,30697,-26786.5,5990.76
147.478,-9.53247,1.21625,-8.31622,29458.6,-28151.9,3393.99
149.194,-9.64097,1.35572,-8.28525,29053.4,-29109.5,2055.59
149.477,-9.65788,1.28638,-8.37151,29487.1,-28596.9,3005.83
146.47,-9.6117,1.20878,-8.40292,29452.2,-27234.7,4290.58
146.612,-9.74985,1.2602,-8.48965,29037.6,-26085.9,5026.85
148.065,-9.68745,1.24387,-8.44358,28840.5,-27323.5,3612.61
150.791,-9.66755,1.31082,-8.35674,29033,-28821.8,2345.4
147.667,-9.65107,1.25836,-8.39271,28874.7,-27576.3,3388.43
149.462,-9.66529,1.2512,-8.41408,30941.6,-28236.5,4820.5
149.8,-9.64616,1.28058,-8.36557,30063.2,-27617.1,4566.24
149.745,-9.58203,1.23276,-8.34928,30318.2,-27132.5,5305.04
147.732,-9.5802,1.2181,-8.3621,30655.8,-26944.1,5802.63
143.838,-9.59047,1.21816,-8.3723,30341,-26136.9,6239.95
147.996,-9.66055,1.23303,-8.42752,29385.9,-30863.3,617.26
149.75,-9.50332,1.12761,-8.37571,30074,-26346.1,5847.39
150.589,-9.58109,1.29216,-8.28893,29793.3,-27166.1,4758.54
147.476,-9.54645,1.21287,-8.33358,30179.5,-27637.3,4629.47
151.201,-9.60385,1.26184,-8.34201,29653.4,-29023.6,2769.83
149.636,-9.70314,1.32538,-8.37776,27811.4,-27921,2008.29
148.285,-9.52788,1.1986,-8.32928,29081.9,-27227.5,3953.2
149.426,-9.56036,1.22153,-8.33883,29442.4,-27245.4,4311.91
147.74,-9.65692,1.20128,-8.45564,29009.4,-30179.8,920.654
147.953,-9.65167,1.27374,-8.37792,29775.4,-29429.9,2439.54
144.282,-9.6445,1.22721,-8.41728,29410.5,-29354.6,2097.95
147.934,-9.67804,1.23734,-8.4407,30012.1,-26732.7,5373.18
145.455,-9.60718,1.1668,-8.44037,29458.6,-26745,4772.28
148.432,-9.63187,1.2647,-8.36717,29900.6,-27040.7,4960.7
150.609,-9.76487,1.27633,-8.48854,30532.2,-28728.9,3934.98
151.021,-9.72876,1.32231,-8.40645,30324.6,-29453.8,3008.25
149.863,-9.75822,1.35078,-8.40743,30299.4,-30384.8,2035.69
145.933,-9.64199,1.26642,-8.37558,31276.4,-28066.3,5275.6
150.545,-9.64783,1.22738,-8.42045,30560,-28151.3,4539.43
149.688,-9.62268,1.26306,-8.35962,30681.9,-26683.4,6117.1
148.569,-9.58094,1.26826,-8.31267,29992.7,-29060.2,3035.3
145.712,-9.64095,1.26024,-8.38071,30025.4,-27539.9,4547.9
148.267,-9.70003,1.34103,-8.359,30443,-31190.4,1351.06
148.963,-9.59115,1.24986,-8.34129,30637.3,-28478,4267.69
