Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
-9.68468,1.30378,-8.3809,31066.6,-29460.4,3725.76
-9.61122,1.2079,-8.40332,29924.7,-25552.7,6440.38
-9.64716,1.27625,-8.37091,30651,-26464.4,6300.59
-9.65013,1.25065,-8.39949,30640.3,-25710.6,7062.33
-9.62208,1.22549,-8.3966,30271.6,-29553.9,2862.96
-9.64279,1.2509,-8.3919,31246.7,-26395.2,6929.72
-9.72661,1.31907,-8.40754,30164.1,-28924.6,3327.04
-9.61826,1.23224,-8.38602,29084,-24928.3,6283.78
-9.72183,1.34795,-8.37389,29634,-29506.8,2250.63
-9.70687,1.30378,-8.40309,30291.7,-29160.5,3227.77
-9.70316,1.32722,-8.37594,29919.4,-28444.5,3571.51
-9.6433,1.26206,-8.38125,29849.3,-27733.9,4214.43
-9.59277,1.25957,-8.3332,29840.7,-28356.9,3598.24
-9.57434,1.23681,-8.33753,29317.4,-26462.5,4952.48
-9.59122,1.23983,-8.35139,29334.2,-28017,3420.98
-9.55872,1.27372,-8.285,29732.9,-28950.1,2903.31
-9.70189,1.29992,-8.40196,30504.5,-30371.8,2261.22
-9.56608,1.20609,-8.35998,31145.5,-26930.8,6321.67
-9.64068,1.17188,-8.4688,29638.6,-27416,4336.39
-9.53761,1.21174,-8.32588,29927.4,-26151.8,5846.11
-9.574,1.19903,-8.37498,29740.8,-26742.4,5078.52
-9.64951,1.29097,-8.35853,30378.1,-28158.4,4306.06
-9.61912,1.24715,-8.37197,30775.8,-29360.8,3509.42
-9.5337,1.25305,-8.28065,29566.2,-27780.9,3868.46
-9.56229,1.29221,-8.27007,29756.3,-28075,3783.65
-9.55657,1.29279,-8.26378,29659.7,-27251.9,4501.17
-9.61098,1.24673,-8.36425,30782.9,-30252.5,2705.64
-9.64294,1.25329,-8.38964,29850.9,-28065.8,3913.87
-9.6067,1.29277,-8.31394,29017.7,-30511.5,593.617
-9.56241,1.30436,-8.25805,29549.5,-29196.6,2457.02
-9.65097,1.29919,-8.35178,30723.3,-29727.8,3117.33
-9.71232,1.2851,-8.42723,30404.9,-29157.3,3341.56
-9.66739,1.22527,-8.44212,30712.7,-27434.7,5394.19
-9.60161,1.29143,-8.31018,30595.7,-28600.6,4119.97
-9.55372,1.21883,-8.33489,29747.3,-24712.5,7164.58
-9.64702,1.26533,-8.38169,29777.4,-28758.8,3134.54
-9.60141,1.24739,-8.35402,29769.5,-27129.8,4743.49
-9.50831,1.19814,-8.31017,29112,-27540.6,3670.58
-9.62175,1.30504,-8.31671,29769.7,-29599.1,2265.8
-9.45765,1.23011,-8.22754,30100.5,-27704.2,4513.76
-9.56263,1.29344,-8.26919,30591.9,-26521.1,6148.32
-9.55946,1.24551,-8.31394,30051.5,-27685.1,4447.28
-9.64884,1.30147,-8.34737,29596.9,-29405.5,2279.24
-9.61017,1.31631,-8.29386,30084.9,-28064.3,4156
-9.55315,1.22388,-8.32928,29980.8,-27256,4837.04
-9.63515,1.33705,-8.29811,31527.5,-30033.2,3658.14
-9.64196,1.25015,-8.39181,30883.4,-28568.4,4450.86
-9.70634,1.31846,-8.38788,31037.3,-29066.3,4085.25
-9.68772,1.27447,-8.41325,31355.4,-27710.2,5752.03
-9.57645,1.23499,-8.34147,31170.1,-28295.2,4956.57
-9.7317,1.336,-8.3957,30508,-29540.7,3064.91
-9.61681,1.23738,-8.37942,29797.2,-26267.6,5651.56
-9.57061,1.18192,-8.38869,30658.3,-24261.2,8547.37
-9.52974,1.23333,-8.29641,29603.2,-26185.2,5517.87
-9.48412,1.23724,-8.24688,30402.3,-27640.6,4881.04
-9.54295,1.25398,-8.28897,30078.3,-25687.8,6506.26
-9.65284,1.25417,-8.39867,29046.8,-29049,2116.29
-9.69187,1.24868,-8.44319,28864.2,-29185.3,1794.77
-9.53725,1.24189,-8.29537,29179.7,-27028.7,4264.2
-9.49095,1.19072,-8.30023,29225.1,-28575.1,2750.07
-9.59051,1.20891,-8.3816,29723.2,-26694.7,5125.8
-9.62649,1.27726,-8.34923,31129.6,-29234,3997.16
-9.60208,1.23832,-8.36376,30005.4,-26364.6,5753.56
-9.65104,1.27581,-8.37523,30543,-28461.9,4210.61
-9.72777,1.35511,-8.37266,30549.8,-29425.3,3221.82
-9.82947,1.34835,-8.48113,30992.6,-30935.1,2137.56
-9.76622,1.17376,-8.59246,31336.8,-27518.1,5935.52
-9.68465,1.2351,-8.44954,30517.3,-26631.1,6031.08
-9.69159,1.25885,-8.43274,30818,-29370.2,3551.08
-9.74121,1.29991,-8.44131,30276.5,-27915.1,4486.68
-9.66612,1.33107,-8.33506,31256.7,-28703.1,4669.75
-9.73099,1.30128,-8.42971,31167.3,-29221.9,4053.68
-9.68974,1.23297,-8.45677,30510.8,-25851.8,6759.68
-9.75884,1.25162,-8.50722,30634.9,-28403.7,4309.01
-9.73322,1.2619,-8.47131,30231.1,-25888,6430
-9.75672,1.27129,-8.48543,31158.5,-27842.7,5415.81
-9.72846,1.25087,-8.47759,31338.2,-27619.7,5852.89
-9.73095,1.29812,-8.43283,30303.8,-27670.9,4718.54
-9.78819,1.29003,-8.49817,30095.1,-29419,2718.14
-9.71594,1.24131,-8.47463,30648.3,-28912,3865.99
-9.6363,1.25127,-8.38503,29851.5,-28581.6,3423.69
-9.6966,1.32469,-8.37191,29249.6,-29800.4,1578.47
-9.7026,1.32916,-8.37345,30293.9,-28805,3599.1
-9.74464,1.30402,-8.44062,30243.2,-30062.7,2266.71
-9.7377,1.28561,-8.45209,28885.8,-27973.3,3004.3
-9.71747,1.30387,-8.41359,29801.1,-28736.1,3170.34
-9.7062,1.27626,-8.42995,28899.6,-26914.4,4117.15
-9.65344,1.33139,-8.32204,29399.5,-31188.6,313.203
-9.55631,1.23311,-8.3232,30457.7,-25762,6795.19
-9.71904,1.33605,-8.38299,30640.1,-29280,3471.84
-9.71401,1.35194,-8.36207,30134,-29317.2,2917.44
-9.65864,1.3395,-8.31914,30209.3,-29838.8,2509.92
-9.66048,1.31788,-8.3426,29329,-28771,2658.64
-9.62893,1.30388,-8.32505,29480.4,-27019.7,4563.98
-9.7097,1.31287,-8.39683,28656.1,-28669.3,2119.76
-9.59198,1.21979,-8.37219,29042.4,-27840.5,3310.25
-9.56231,1.23543,-8.32688,29015.1,-25255.8,5849.24
-9.60262,1.25283,-8.34979,29563.4,-28013.1,3664.23
-9.73124,1.31589,-8.41535,29632.3,-27536.2,4244.15
-9.72784,1.26036,-8.46748,30099.9,-28423.1,3782.01
-9.75319,1.39524,-8.35795,28994.1,-30295.6,832.729
-9.62723,1.23256,-8.39468,29415.5,-28568.4,2930.95
-9.69658,1.26062,-8.43597,28667.3,-28852.7,1879.63
-9.66536,1.27989,-8.38547,27943.8,-27690.2,2309.17
-9.65782,1.3017,-8.35611,29394.1,-28724.1,2796.96
-9.67565,1.29087,-8.38478,29368.3,-30698,803.541
-9.52367,1.18698,-8.33668,28853.3,-26623.1,4330.3
-9.66715,1.31254,-8.35461,29338.3,-30336.9,1137.51
-9.58159,1.23851,-8.34308,29004.2,-26769.1,4350.39
-9.70723,1.30559,-8.40164,30019.9,-30027.1,2110.12
-9.67777,1.25978,-8.41799,29735.6,-28688.2,3153.51
-9.60838,1.22301,-8.38538,29051.3,-27820.8,3353.37
-9.60831,1.30048,-8.30783,29789.8,-28097.4,3786.51
-9.62525,1.20975,-8.4155,29902.2,-26210.3,5791.89
-9.73201,1.30791,-8.4241,29834.4,-30996.1,963.458
-9.60171,1.25591,-8.3458,29994.4,-28625.9,3499.01
-9.70456,1.30961,-8.39496,29604.5,-29633.8,2083.62
-9.61057,1.22661,-8.38397,29567.3,-28446,3207.66
-9.57456,1.29153,-8.28303,29569.8,-26613.5,5027.57
-9.62626,1.24111,-8.38514,28738.9,-27719.8,3151.38
-9.60525,1.22205,-8.3832,29665,-27237.1,4542.5
-9.56052,1.27726,-8.28326,28980,-26791.3,4323.45
-9.55295,1.26992,-8.28302,29390,-27021.9,4498.5
-9.6592,1.30064,-8.35856,29962.4,-27232,4860.43
-9.70329,1.35581,-8.34748,29680.8,-30115.5,1706.58
-9.6456,1.30322,-8.34238,30214.4,-27594,4752.04
-9.61376,1.21713,-8.39664,30933.4,-26467.3,6578.17
-9.71661,1.20396,-8.51265,31379.1,-27578.7,5920.84
-9.64958,1.28407,-8.36551,31060.7,-29172.3,3979.98
-9.62721,1.31238,-8.31483,29997.2,-28187.5,3935.66
-9.61981,1.27183,-8.34798,29636,-26724.2,5008.27
-9.7153,1.29114,-8.42416,30921.2,-30300.7,2764.35
-9.79834,1.34828,-8.45006,30937,-29156.6,3889.93
-9.64632,1.25303,-8.39329,30437.4,-27923.9,4656.06
-9.64673,1.27393,-8.3728,30952.6,-29952.2,3110.53
-9.632,1.23668,-8.39532,30585.3,-26816.7,5848.59
-9.5757,1.28642,-8.28928,31146.8,-27363,5865.58
-9.67892,1.27666,-8.40226,29865.8,-30722.1,1272.54
-9.73478,1.25179,-8.48299,29500.5,-27567.4,4015.69
-9.70925,1.27544,-8.43381,31038.6,-27861.6,5324.87
-9.74757,1.22275,-8.52482,30429.1,-27544.8,4997.03
-9.71027,1.26243,-8.44784,30624.6,-29421.3,3331.52
-9.74337,1.35922,-8.38416,29565.9,-29993,1666.85
-9.70844,1.27735,-8.43109,30340.6,-27306.7,5171.77
-9.59521,1.22932,-8.3659,29464.9,-28323.6,3267.75
-9.59668,1.24514,-8.35154,28418.2,-27422.6,3105.06
-9.69849,1.28286,-8.41563,27790.7,-27947,1943.56
-9.58479,1.24301,-8.34178,28677.7,-26888.6,3907
-9.59515,1.24108,-8.35407,29700.4,-29994.4,1829.5
-9.57292,1.27112,-8.3018,28870.3,-28473.9,2488.2
-9.62115,1.27547,-8.34568,28951.2,-28031.2,3030.97
-9.54527,1.22049,-8.32478,28715.2,-26641.9,4181.96
-9.61897,1.3276,-8.29138,29123.8,-29166.5,2056.05
-9.55756,1.17907,-8.37849,28278.6,-27948.3,2442.57
-9.51903,1.24345,-8.27557,29601.1,-27722,3995.53
-9.66383,1.27064,-8.39319,28438.1,-28688.4,1867.12
-9.56244,1.31503,-8.24741,28244.2,-29211.5,1128.89
-9.52959,1.28372,-8.24587,28639.9,-28069.6,2664.98
-9.53057,1.26832,-8.26225,28903.1,-25973.5,5060.66
-9.59491,1.24982,-8.34508,29562.2,-27237.2,4420.99
-9.6188,1.30504,-8.31376,29726.6,-28854.4,2999.8
-9.55686,1.30383,-8.25304,30150.3,-27560.1,4721.85
-9.546,1.24644,-8.29956,29017.8,-27548.7,3610.78
-9.64619,1.29484,-8.35135,29716.3,-30092.4,1756.01
-9.6606,1.34494,-8.31567,29877.2,-28345.1,3666.53
-9.64061,1.29052,-8.35009,30228.1,-27174.1,5176.4
-9.60872,1.23193,-8.37679,29893.4,-27884.2,4138.21
-9.61256,1.29131,-8.32125,30569.5,-29280.9,3401.65
-9.53216,1.23618,-8.29599,29393.4,-27851.1,3669.4
-9.491,1.2387,-8.2523,29455.5,-28390.2,3173.97
-9.50842,1.19263,-8.31579,30078.1,-27034,5105.97
-9.53533,1.23493,-8.3004,31037.4,-29016.6,4138.39
-9.60391,1.24656,-8.35735,29918.7,-28984.1,3048.63
-9.57469,1.19972,-8.37497,31771.7,-27419.2,6485.26
-9.61837,1.184,-8.43438,30576.5,-24794.6,7912.98
-9.60782,1.21725,-8.39057,31192.7,-28268.1,5056.24
-9.56997,1.24157,-8.32839,30509.4,-27140.4,5503.73
-9.59816,1.22417,-8.37398,30411.9,-28957.5,3569.43
-9.59209,1.27347,-8.31862,29450.7,-29160.5,2387.85
-9.66563,1.31751,-8.34811,29452.9,-30297.1,1284
-9.6557,1.27982,-8.37587,29920,-29803.2,2218.99
-9.60988,1.24301,-8.36687,30161.4,-28461.6,3816.43
-9.60626,1.2058,-8.40046,29319.8,-26784.5,4659.18
-9.65821,1.29969,-8.35852,29925.2,-30061.3,1994.14
-9.65242,1.2676,-8.38482,29535.3,-28393.7,3254.52
-9.65345,1.25831,-8.39514,30505.8,-29941.6,2658.23
-9.7004,1.31223,-8.38817,30351.6,-28995.3,3447.65
-9.67016,1.22675,-8.4434,29036.9,-28580.8,2582.66
-9.53166,1.22214,-8.30952,28605.2,-26896.5,3841.85
-9.60081,1.25881,-8.342,30126.6,-27020.8,5221.93
-9.61981,1.29397,-8.32583,28818.3,-28647.9,2254.2
-9.51728,1.18786,-8.32942,30332.3,-25123.8,7300.78
-9.56505,1.27092,-8.29413,30101.4,-28180.1,4030.98
-9.65984,1.2669,-8.39295,29723.1,-28562.5,3295
-9.6385,1.3249,-8.31359,29904.3,-30724.5,1277.72
-9.52597,1.20165,-8.32432,30485.5,-28602.2,3952.4
-9.65335,1.29139,-8.36196,30609.3,-29943.4,2742.01
-9.69987,1.25912,-8.44074,29009.1,-29109.6,2004.13
-9.60464,1.25079,-8.35385,29694.8,-26892.4,4920
-9.68876,1.37088,-8.31788,30833.1,-31773.1,1141.06
-9.70262,1.28529,-8.41732,30058.2,-28669.6,3507.97
-9.63468,1.25301,-8.38168,30001.4,-28475.1,3600.95
-9.71341,1.28587,-8.42754,29618.5,-28814.8,2886.05
-9.69986,1.24708,-8.45278,30403.5,-30079.7,2414.57
-9.60976,1.18978,-8.41998,30415.8,-26753.1,5809.79
-9.66209,1.23354,-8.42855,30164.9,-26585.7,5692.94
-9.70982,1.34461,-8.36521,31121.2,-28596.5,4666.3
-9.62382,1.28132,-8.34251,30224.9,-27728.7,4614.48
-9.65221,1.27927,-8.37293,29907.8,-29115.8,2872.2
-9.69119,1.26274,-8.42845,30332.5,-28591.8,3859.52
-9.70684,1.35667,-8.35017,29581.5,-32936.2,-1228.95
-9.49088,1.25406,-8.23682,30102.8,-26430.1,5811.88
-9.59613,1.2601,-8.33603,29942.5,-27954.9,4144.11
-9.62361,1.29066,-8.33295,28987.4,-29774.2,1288.41
-9.53301,1.25156,-8.28145,30192.7,-28250,4056.04
-9.55615,1.25191,-8.30424,30264.3,-27274.4,5104.59
-9.62662,1.28215,-8.34447,29970.2,-27593,4501.14
-9.64208,1.24818,-8.3939,29175.4,-29350.3,1926.82
-9.58522,1.24347,-8.34176,29259.8,-27820.9,3561.47
-9.61888,1.30758,-8.3113,29919.2,-30289.4,1729.14
-9.5161,1.18534,-8.33075,28400.1,-27166.7,3334.34
-9.64561,1.28316,-8.36245,29165.9,-29256.8,2022.4
-9.58316,1.27467,-8.30849,29776.5,-29778.4,2101.31
-9.55106,1.24523,-8.30583,29945.3,-29275.3,2793.25
-9.49755,1.26786,-8.22969,28475.2,-28263.2,2298.57
-9.59714,1.29399,-8.30315,29220.8,-27505.2,3829.7
-9.6208,1.26758,-8.35322,29640.5,-28827.1,2930.26
-9.52128,1.24535,-8.27593,30109,-26765.6,5462.09
-9.66673,1.27441,-8.39232,29683.4,-29684.3,2134.6
-9.63234,1.32274,-8.3096,30078.9,-28551.9,3637.8
-9.72192,1.3147,-8.40722,31129.6,-28944.2,4304.31
-9.6529,1.24474,-8.40816,30995.2,-28003.6,5134.82
-9.68129,1.28451,-8.39678,30206.6,-27004.1,5320.71
-9.57666,1.24081,-8.33585,29527,-26750.4,4892.59
-9.67521,1.28442,-8.39078,29956.5,-28034.4,4020.57
-9.61191,1.27206,-8.33985,29868.1,-27393.4,4548.05
-9.60892,1.22248,-8.38644,29521.6,-26601.3,5036.59
-9.48876,1.20326,-8.2855,29521.9,-27057.3,4572.98
-9.53852,1.24154,-8.29699,28402.4,-27687,2836.13
-9.56926,1.24084,-8.32842,28540.6,-27621.9,3018.07
-9.69334,1.33205,-8.36129,29361.9,-29939.3,1549.91
-9.60681,1.24562,-8.36118,30485.9,-26968.3,5626.36
-9.68562,1.27583,-8.40979,30573.1,-28729.6,3972.94
-9.66303,1.24354,-8.41949,29527.3,-27874.6,3759.9
-9.59651,1.30767,-8.28884,29718.6,-28389,3419.62
-9.61244,1.24342,-8.36902,29528.4,-27817.1,3821.59
-9.66636,1.28585,-8.38051,30385.9,-28437.7,4087.91
-9.61278,1.22932,-8.38346,30988.1,-28059.9,5051.65
-9.51991,1.21837,-8.30154,30616.1,-25682.2,7033.2
-9.51067,1.21828,-8.29239,29701.2,-25196.3,6595.14
-9.6695,1.27843,-8.39107,29781.2,-26920.1,4982.81
-9.52397,1.25913,-8.26484,29983.2,-27220.1,4878.27
-9.62369,1.28584,-8.33785,29782,-27161.8,4713.79
-9.61445,1.28625,-8.3282,30783.7,-28362.2,4538.13
-9.64642,1.22939,-8.41702,29894,-27656.2,4368.09
-9.60895,1.23406,-8.37489,30208.6,-25833.6,6470.81
-9.59265,1.31644,-8.27621,30014.8,-27941.1,4205.44
-9.63616,1.3512,-8.28495,29615.2,-28036.6,3677.6
-9.6042,1.27953,-8.32467,28425.5,-28230,2321.54
-9.5338,1.23087,-8.30293,29348,-26921,4550.43
-9.65814,1.30888,-8.34926,29866.1,-28585.8,3380.49
-9.5841,1.19553,-8.38856,29682.6,-27518.5,4283.66
-9.67089,1.29563,-8.37526,30440.1,-28473.6,4091.45
-9.49079,1.23359,-8.25721,28607.3,-24071.8,6653.43
-9.62746,1.26069,-8.36676,28883.9,-28404.9,2587.98
-9.52539,1.24178,-8.28361,30661.5,-26763.5,5996.03
-9.62944,1.31307,-8.31637,30083.4,-29011.1,3187.33
-9.61607,1.27493,-8.34114,29518.6,-29792.9,1849.5
-9.62328,1.25617,-8.36711,30343.6,-31533.9,923.801
-9.59086,1.30845,-8.28241,28939.5,-27851.5,3224.98
-9.62566,1.32094,-8.30472,29489.4,-30512.9,1098.92
-9.50103,1.21694,-8.28409,29930.5,-27003.6,5052.6
-9.51862,1.22772,-8.2909,29474.1,-26935.6,4676.15
-9.54588,1.25351,-8.29237,29271.1,-26146.9,5214.68
-9.69482,1.34047,-8.35435,29134.7,-29893.6,1337.65
-9.56795,1.29099,-8.27696,29825.7,-27001.9,4924.66
-9.59679,1.28722,-8.30956,29758.1,-28440.6,3399.48
-9.49425,1.23726,-8.25699,30450.1,-28246.8,4353.91
-9.4915,1.33798,-8.15352,30851,-29182.1,3782.17
-9.57303,1.21611,-8.35692,29244.1,-28416,2924.26
-9.4935,1.20601,-8.28748,29852.3,-24985.2,7003.89
-9.67404,1.30208,-8.37196,30070.2,-30517.3,1682.17
-9.57271,1.26908,-8.30363,29210.1,-27568.7,3735.1
-9.56412,1.27012,-8.294,29897.4,-29012.8,3004.04
-9.64768,1.30243,-8.34526,29174.4,-29354.8,1917.36
-9.6664,1.2544,-8.41201,29831.2,-31190.2,746.137
-9.59853,1.29097,-8.30756,29023.9,-27720.1,3439.48
-9.47894,1.20198,-8.27696,29790,-24980.8,6909.33
-9.57454,1.2902,-8.28434,29816.9,-29011.5,2948.88
-9.45778,1.20438,-8.2534,28139,-25043.8,5208.66
-9.4987,1.20882,-8.28988,28081.1,-27716.2,2460.74
-9.63801,1.30577,-8.33224,28449.1,-29187,1359.46
-9.58602,1.32325,-8.26277,29616.6,-30252.4,1478.55
-9.62754,1.3365,-8.29104,30507.3,-27577.1,5017.73
-9.6331,1.28805,-8.34505,30616.4,-29045.1,3655.21
-9.58207,1.19566,-8.3864,29547.3,-28418.5,3235.05
-9.56688,1.1976,-8.36928,30255,-26194.8,6143.01
-9.66464,1.26883,-8.39581,29897.2,-27689.6,4292.94
-9.60252,1.24912,-8.3534,31299.1,-28501.2,4898.17
-9.67581,1.2556,-8.42021,31738.6,-27445,6407.66
-9.7045,1.28078,-8.42372,30775.5,-28951.2,3935.01
-9.63771,1.22814,-8.40958,31049.2,-28743.3,4362.55
-9.76709,1.343,-8.42409,31509.4,-30578.9,3016.71
-9.70626,1.29992,-8.40635,30915.3,-29305,3737.3
-9.69673,1.29039,-8.40634,31402.1,-29489,4015.2
-9.74791,1.29145,-8.45645,30356.1,-30366,2114.25
-9.60249,1.20415,-8.39834,30453,-28933.6,3661.26
-9.62,1.29205,-8.32795,31312.7,-29046.2,4365.18
-9.69448,1.25496,-8.43952,30163.5,-28690.3,3567.31
-9.65297,1.28803,-8.36494,30381.3,-30666.3,1858.05
-9.54881,1.13384,-8.41497,30398.1,-25178.1,7299.71
-9.57136,1.20176,-8.3696,30602.7,-26604.6,6110.72
-9.55843,1.21094,-8.34749,31217.3,-24018,9283.72
-9.55572,1.28224,-8.27348,30457.1,-27489.1,5072.22
-9.59901,1.26746,-8.33155,29143.2,-29203,2059.32
-9.55699,1.26412,-8.29287,30090.7,-27828.3,4337.71
-9.62759,1.20355,-8.42405,30218,-28752.3,3583.45
-9.64563,1.27742,-8.36822,29849.1,-27492.8,4459.25
-9.53912,1.3052,-8.23392,29521.4,-26592,5000.11
-9.48375,1.24326,-8.24049,29390.8,-27554.1,3950.7
-9.54974,1.25578,-8.29397,28532.1,-28467.6,2172.29
-9.46045,1.25174,-8.20872,29956.7,-25199.6,6845.35
-9.60398,1.29974,-8.30423,28897.6,-30157.5,849.176
-9.53147,1.26496,-8.2665,29699.9,-27345.8,4450.98
-9.57621,1.29294,-8.28327,29798.9,-28499.4,3400.44
-9.47767,1.20378,-8.27389,29066.2,-27045.9,4171.64
-9.51469,1.23339,-8.2813,30137.9,-25208.1,7045.33
-9.57771,1.29278,-8.28492,30101.1,-27490.2,4734.07
-9.57551,1.285,-8.29052,30071.1,-29020.2,3128.76
-9.63746,1.34396,-8.2935,30378.9,-26866.6,5613.63
-9.59723,1.25645,-8.34078,30032.1,-29070.3,3074.44
-9.47413,1.13314,-8.34099,29549.8,-25561.5,6048.75
-9.67746,1.21513,-8.46233,29005.9,-26311.8,4811.76
-9.65218,1.18653,-8.46566,30049.8,-27547.4,4565.43
-9.64668,1.20876,-8.43792,30328,-27079.9,5355.6
-9.60984,1.22921,-8.38063,29540.8,-26878.1,4780.35
-9.59459,1.20119,-8.3934,30657,-26616.1,6146.67
-9.57663,1.24203,-8.33461,28444.5,-27632.8,2896.07
-9.61624,1.29068,-8.32556,29233.5,-29437.1,1868.26
-9.5628,1.276,-8.28681,29220.8,-28155.5,3193.56
-9.56142,1.2446,-8.31682,28884.1,-26851.3,4149.71
-9.70972,1.31357,-8.39615,30435.9,-30918.1,1672.95
-9.60902,1.2784,-8.33061,29952.8,-28572.5,3491.27
-9.72028,1.30251,-8.41777,29628.9,-29570.6,2115.54
-9.59863,1.23257,-8.36607,29481.2,-28131.9,3441.92
-9.63834,1.20698,-8.43136,30098.2,-26887.4,5348.81
-9.58132,1.24427,-8.33705,29773.6,-26510.7,5390.8
-9.57096,1.2681,-8.30287,30599.9,-25293.7,7381.2
-9.68459,1.30735,-8.37724,30199.3,-30258.2,2062.47
-9.69427,1.34663,-8.34763,29813.9,-28978.4,2953.96
-9.66353,1.28273,-8.3808,30194.6,-27729.8,4576.95
-9.57245,1.20144,-8.37101,29510.8,-26674.4,4972.91
-9.58477,1.25765,-8.32712,28703.5,-26031.6,4787.88
-9.61177,1.32963,-8.28214,29333.6,-29300.4,2174.45
-9.62324,1.30333,-8.31992,30482.3,-28605.3,3993.15
-9.70556,1.32387,-8.38169,28956.4,-28971.9,2105.51
-9.63418,1.281,-8.35318,29053.8,-29428.5,1733.27
-9.58108,1.24676,-8.33432,28954.9,-28254.8,2839.41
-9.63094,1.25408,-8.37686,29426.4,-26771.4,4766.99
-9.60548,1.23254,-8.37294,28514.4,-26392.8,4261.45
-9.61064,1.27073,-8.33991,29386.3,-27487,4017.09
-9.55931,1.27325,-8.28606,29193.1,-27488.8,3801.53
-9.63381,1.23428,-8.39953,29867.5,-26653.2,5364.94
-9.7113,1.39299,-8.31831,28608.6,-30867.2,-119.045
-9.5922,1.24463,-8.34757,28822.1,-25822.3,5105.02
-9.74581,1.32268,-8.42313,28411.3,-27989.2,2538.66
-9.66467,1.28151,-8.38317,30139.6,-28844.4,3419.6
-9.55225,1.22307,-8.32918,29872.5,-25961.1,6022.37
-9.67537,1.24038,-8.43499,30263.8,-28696.4,3668.45
-9.62177,1.21208,-8.40969,29108.3,-27699,3490.58
-9.57537,1.24379,-8.33157,28512.1,-26725.3,3877.05
-9.74282,1.40212,-8.3407,29473,-32325.2,-704.451
-9.68361,1.26098,-8.42263,29831.4,-28423.8,3507.85
-9.66197,1.29903,-8.36293,28970.7,-29546.6,1567.42
-9.60277,1.22411,-8.37866,29940.2,-27542.7,4517.81
-9.60641,1.25124,-8.35517,29381.2,-29562.7,1929.09
-9.60325,1.26501,-8.33824,29241.5,-28886,2468.78
-9.62271,1.28801,-8.3347,30066.8,-27944.6,4190.21
-9.68025,1.23893,-8.44133,30392.5,-29369.9,3123.23
-9.6348,1.26065,-8.37415,30779.4,-28309.9,4634.92
-9.64629,1.26351,-8.38278,30592.6,-28461.4,4275.55
-9.65642,1.25853,-8.3979,29536.3,-26564.8,5098.04
-9.69535,1.29419,-8.40116,30797.5,-28235.9,4672.9
-9.60907,1.20901,-8.40006,30395.7,-26435.5,6055.8
-9.67683,1.26095,-8.41588,30104.9,-28130.7,4101.04
-9.61858,1.36135,-8.25724,29573.7,-29255.6,2451.01
-9.64052,1.23964,-8.40088,29654.1,-27052.2,4721.72
-9.79539,1.34672,-8.44867,29348.3,-30936.7,563.664
-9.65435,1.16934,-8.48502,29585,-26603,5047.54
-9.64406,1.19725,-8.44681,30201.4,-28915.8,3412.23
-9.76955,1.26942,-8.50013,28860.1,-29236.5,1743.52
-9.66277,1.28316,-8.3796,29883.6,-27195.3,4791.4
-9.69615,1.23799,-8.45817,30115.6,-27217.7,5013.13
-9.71732,1.31322,-8.4041,31358,-30142.6,3327.71
-9.563,1.20027,-8.36273,29576.1,-25514.4,6163.48
-9.68463,1.2192,-8.46543,29922,-28181.3,3822.99
-9.67047,1.26125,-8.40922,31122.9,-28202.7,5010
-9.58921,1.19168,-8.39754,30355.5,-25444,6996.44
-9.70228,1.27076,-8.43152,30750.7,-29510.2,3303.54
-9.7166,1.25427,-8.46233,30467.1,-28805.7,3746.53
-9.66083,1.2106,-8.45023,30716.5,-28737.4,4087.57
-9.6189,1.22425,-8.39465,29755.7,-28034.6,3813.54
-9.69087,1.31684,-8.37403,30407.4,-29384.7,3126.21
-9.60624,1.26425,-8.342,29597.4,-27808,3876.47
-9.49554,1.21792,-8.27762,29654.8,-27990.9,3747.55
-9.57936,1.21981,-8.35955,29940.8,-27323.4,4664.59
-9.60271,1.25453,-8.34818,29521.6,-28328,3331.33
-9.71533,1.33794,-8.37738,29438.3,-27949.4,3579.4
-9.6386,1.24148,-8.39712,30667,-27293.6,5453.46
-9.57476,1.3053,-8.26946,29647.9,-27431.4,4308.79
-9.69026,1.35836,-8.3319,30709.6,-29651.4,3165.23
-9.54776,1.26191,-8.28586,31265.3,-26768,6583.12
-9.66173,1.29292,-8.36881,30678.5,-28549.5,4208.49
-9.60052,1.23632,-8.3642,28872.9,-26181.8,4811.08
-9.61228,1.21627,-8.39601,29524.5,-27658.5,3962.38
-9.57489,1.23158,-8.34331,30900.8,-29061,3992.89
-9.52312,1.20913,-8.31398,29341.7,-26623.2,4825.97
-9.62351,1.26872,-8.35478,29453.6,-28827.3,2778.76
-9.68464,1.32401,-8.36062,29912.7,-29194.9,2826.15
-9.61061,1.23331,-8.3773,30009,-27540.6,4576.73
-9.6308,1.23785,-8.39295,30135.9,-28688.8,3584.8
-9.74981,1.40831,-8.3415,30641.5,-32001.6,757.537
-9.69068,1.31555,-8.37513,30135.1,-30823.2,1423.82
-9.62611,1.248,-8.3781,29671.2,-25779.9,6011.89
-9.66294,1.2805,-8.38243,30147.1,-28054,4234.9
-9.63507,1.26168,-8.37339,30567.7,-26524.8,6163.28
-9.48254,1.19587,-8.28668,30580.3,-27105.1,5559.91
-9.55521,1.2072,-8.34801,30128.2,-26880.6,5371.35
-9.61077,1.31191,-8.29885,30217.6,-28643.2,3669.85
