Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
-9.60477,1.32401,-8.28075,29340.6,-28748.3,2885.63
-9.6093,1.34172,-8.26757,29026.1,-28753.4,2585.37
-9.60397,1.25078,-8.35319,30121.8,-28731.8,3691.43
-9.47429,1.23947,-8.23482,30550.9,-27499,5350.86
-9.45828,1.30845,-8.14983,29693.7,-27390.3,4573.32
-9.56842,1.32804,-8.24038,29612.6,-29566.6,2368.09
-9.63533,1.33114,-8.30419,28450.8,-28891.1,1869.19
-9.55497,1.22594,-8.32902,28530.2,-26977,3852.66
-9.60471,1.30195,-8.30276,29238.9,-28144.2,3433.8
-9.53559,1.28287,-8.25272,30476.1,-29074,3679.87
-9.49147,1.27791,-8.21356,31110.5,-26565.1,6844.88
-9.58828,1.33955,-8.24873,29857.4,-28564.2,3577.77
-9.57762,1.32049,-8.25713,30251,-29318.9,3236.77
-9.56042,1.29769,-8.26273,29532.9,-28714.4,3152.71
-9.7069,1.35015,-8.35675,28615.6,-29356.4,1550.85
-9.55157,1.24166,-8.30991,28979.6,-26623.6,4663.52
-9.52234,1.2211,-8.30123,29055.8,-28129.6,3226.15
-9.5951,1.34249,-8.25261,29098.8,-30295.2,1103.85
-9.49132,1.25521,-8.23611,29140.9,-25810.7,5633.31
-9.61407,1.31901,-8.29506,29538.5,-29333.3,2488.89
-9.56899,1.33033,-8.23867,28355.4,-28851.9,1808.06
-9.58658,1.3196,-8.26699,28943.5,-28607.4,2660.54
-9.58147,1.34857,-8.2329,29675.5,-28087.1,3873.46
-9.54693,1.28149,-8.26545,30008.3,-28393.5,3907.97
-9.58149,1.24723,-8.33425,28855.2,-27020.2,4084.02
-9.57897,1.32306,-8.25591,29628.2,-27719.8,4229.38
-9.49503,1.24569,-8.24934,29532.6,-26262.8,5580
-9.60084,1.27417,-8.32667,29060.9,-27666.8,3706.74
-9.61908,1.31977,-8.2993,30820.5,-29623.7,3466.63
-9.62275,1.23127,-8.39148,29424.5,-28216.4,3509.39
-9.5493,1.31693,-8.23237,29849,-28295.6,3850.89
-9.60308,1.30415,-8.29893,30431.3,-26986,5749.62
-9.56932,1.23898,-8.33033,29825.5,-25365.5,6744.24
-9.51119,1.24794,-8.26325,29275.6,-27403.4,4141.87
-9.61262,1.31199,-8.30062,29992.7,-29523.5,2803.32
-9.62232,1.29109,-8.33124,28877.7,-29122.3,2064.77
-9.61095,1.30154,-8.30941,29702.7,-28127.6,3891.71
-9.58995,1.28735,-8.3026,30351,-27103.1,5570.61
-9.61775,1.29064,-8.32711,29648.8,-29449.5,2486.3
-9.64223,1.30017,-8.34206,30165,-28555.4,3878.28
-9.56408,1.25399,-8.31009,29753.5,-26836.7,5240.86
-9.56307,1.24891,-8.31416,29858.3,-28333.5,3812.53
-9.502,1.26908,-8.23292,28835.8,-28611.5,2522.25
-9.53383,1.23761,-8.29622,28227.1,-27396,3121.94
-9.51938,1.31469,-8.20468,29181.7,-27961.2,3514.37
-9.50092,1.21494,-8.28599,28935.4,-25196,6019.48
-9.49407,1.22248,-8.27159,28521.7,-28004.2,2783.12
-9.41548,1.23442,-8.18107,29296.2,-25480,6081.72
-9.59624,1.3722,-8.22404,29515.3,-28497.8,3328.77
-9.58082,1.29581,-8.28501,29123.1,-29189.3,2225.55
-9.50717,1.29161,-8.21557,29099.9,-28134.7,3290.71
-9.49976,1.25232,-8.24744,29090.2,-25885.6,5515.52
-9.58629,1.26673,-8.31956,29653.6,-25953,6001.36
-9.62568,1.3263,-8.29938,29232.2,-29493.2,2040.78
-9.64517,1.32429,-8.32088,28423.4,-29314.3,1391.88
-9.60545,1.33708,-8.26838,29502.4,-29392.7,2388.5
-9.63622,1.33879,-8.29742,29598.5,-29120.1,2773.52
-9.60005,1.27964,-8.32041,28822.1,-26304.5,4819.26
-9.62897,1.2773,-8.35167,29390.2,-28876.8,2803.13
-9.58642,1.26239,-8.32403,28862.4,-26884.5,4286.21
-9.60448,1.2912,-8.31329,29431.3,-27507.3,4212.25
-9.53598,1.31346,-8.22252,29371.6,-26667.4,5002.93
-9.54674,1.2546,-8.29214,29598.7,-27787.9,4147.67
-9.616,1.2395,-8.3765,30057.7,-28919.7,3438.62
-9.58152,1.22901,-8.35252,30499.5,-27092.6,5724.11
-9.61745,1.30489,-8.31255,30015.3,-29408.9,2893.13
-9.61516,1.32427,-8.29089,30328.4,-29292.9,3382.43
-9.58602,1.25306,-8.33296,30117.7,-27433.7,5000.3
-9.65343,1.31971,-8.33372,29553.7,-27965.1,3867.6
-9.68572,1.34872,-8.337,29781.2,-31751.8,300.438
-9.58688,1.19861,-8.38827,30984.8,-28624.8,4687.98
-9.64071,1.20714,-8.43357,30297.3,-27019.8,5572.73
-9.60864,1.29232,-8.31632,30983,-26331.9,6942.79
-9.61451,1.28861,-8.3259,29458,-27681.3,4060.3
-9.59117,1.34057,-8.2506,29449.1,-31048.2,741.528
-9.48209,1.29044,-8.19166,29838.1,-25955,6222.49
-9.59177,1.27609,-8.31568,28717,-27553.3,3476.36
-9.61837,1.26118,-8.35719,29328.9,-29248.6,2398.38
-9.62444,1.24061,-8.38383,29872.2,-25759.7,6422.63
-9.48067,1.19544,-8.28523,30346.1,-26509.9,6141.63
-9.59287,1.29451,-8.29835,29522.4,-29593.1,2275.23
-9.63158,1.27152,-8.36005,30154.8,-28108.7,4325.69
-9.63532,1.22491,-8.41041,30778,-27615.1,5463.85
-9.647,1.28139,-8.36562,30316.3,-29486.6,3131.63
-9.59694,1.23505,-8.3619,30997.1,-25645.6,7655
-9.71115,1.2714,-8.43976,30409.4,-27338.3,5385.32
-9.61622,1.27708,-8.33914,30829,-28014.2,5145.54
-9.71153,1.26995,-8.44158,30396.2,-30210.4,2466.45
-9.70535,1.33535,-8.37,29922.5,-27726,4516.53
-9.61114,1.30882,-8.30232,30531,-29626.8,3182.88
-9.67425,1.29807,-8.37617,29645.6,-29050.8,2893.77
-9.60176,1.29155,-8.31022,29810.6,-29064.1,3014.08
-9.57151,1.26566,-8.30585,29484.2,-26303,5463.29
-9.57989,1.27844,-8.30144,29028,-28379,2928.15
-9.63025,1.33633,-8.29392,30394.4,-30418.1,2283.29
-9.52739,1.24039,-8.287,29857.7,-25834.9,6317.85
-9.47739,1.27293,-8.20446,30187.4,-28017.5,4444.37
-9.60213,1.35151,-8.25061,29272.3,-29039.8,2545.07
-9.50363,1.2296,-8.27403,28718.3,-28380.1,2633.9
-9.5178,1.30176,-8.21604,29842.9,-28506,3638.44
-9.54049,1.2735,-8.26699,29333,-26398.5,5215.44
-9.60794,1.32351,-8.28444,29587.7,-29151,2715.79
-9.59975,1.30834,-8.29141,29341.9,-30215,1434.32
-9.59259,1.23964,-8.35295,29175.1,-29811.6,1666.76
-9.57904,1.3221,-8.25694,29861.4,-29460.8,2689.74
-9.64547,1.31581,-8.32966,30339.9,-30031.2,2597.77
-9.59591,1.2941,-8.30181,29883.5,-28482.5,3684
-9.67439,1.27548,-8.39892,28975.7,-29203.1,2064.89
-9.5724,1.31717,-8.25523,28427,-26123.5,4616.95
-9.56272,1.31081,-8.2519,28333,-29093.4,1585.83
-9.58856,1.3829,-8.20566,29288.2,-30085.1,1533.71
-9.55854,1.31476,-8.24379,28853.9,-29132.7,2034.42
-9.63532,1.33103,-8.30429,29679.1,-27341.9,4626.41
-9.67689,1.30222,-8.37467,28738.2,-30499.1,578.773
-9.53375,1.31642,-8.21733,27805.1,-26887,3238.01
-9.49679,1.27882,-8.21797,29136.1,-27425.9,4046.78
-9.53641,1.30827,-8.22814,29050.8,-28752.4,2627.91
-9.5947,1.34633,-8.24836,30203.9,-25992.2,6545.35
-9.66542,1.39703,-8.26839,29778.3,-30302,1813.42
-9.55459,1.34495,-8.20965,30255,-27385.7,5166.86
-9.52976,1.22064,-8.30911,29475.5,-28354.9,3449.81
-9.63082,1.32704,-8.30378,29930.4,-30317.3,1926.36
-9.58542,1.28074,-8.30468,29935.1,-29365.4,2874.7
-9.48379,1.23617,-8.24763,29309.6,-26549.2,5106.47
-9.58952,1.32602,-8.2635,29669.9,-28401.3,3583.19
-9.65096,1.33643,-8.31453,28617.4,-28787.8,2109.98
-9.55879,1.24968,-8.30911,29772.9,-25375.2,6666.65
-9.60752,1.2647,-8.34282,28646.3,-29066.1,1877.3
-9.45521,1.26695,-8.18826,28999.4,-25469,5839.91
-9.60844,1.29373,-8.3147,29559.1,-28869.1,2988.81
-9.47079,1.23851,-8.23228,29671.4,-27678.5,4280.17
-9.51663,1.27107,-8.24556,29509.4,-27056.1,4773.89
-9.52242,1.36877,-8.15365,30379.8,-30179.7,2514.13
-9.56622,1.34988,-8.21635,29128,-28382.2,3047.22
-9.55767,1.30189,-8.25578,29199.1,-29087.7,2444.54
-9.54426,1.26001,-8.28425,29711.5,-28744.5,3257.15
-9.59341,1.30679,-8.28662,30321,-29134.8,3485.1
-9.51976,1.30726,-8.2125,29631.2,-27783.7,4115.1
-9.64604,1.30854,-8.33749,29340,-30875.5,729.349
-9.57521,1.33701,-8.2382,28855,-29980.9,1210.43
-9.52456,1.2967,-8.22786,29109.5,-27669.5,3738.92
-9.53408,1.30016,-8.23392,29623.3,-27073.7,4829.33
-9.53908,1.28498,-8.2541,29890.1,-28326.7,3899.61
-9.58484,1.2432,-8.34164,29070.5,-26223,5183.93
-9.60916,1.28289,-8.32627,29177.7,-29169.6,2299.93
-9.6673,1.36023,-8.30708,29925,-30840.7,1357.22
-9.54492,1.26852,-8.2764,29538,-27451.8,4381.23
-9.64926,1.33845,-8.31081,29560.2,-30543.1,1299
-9.47166,1.28016,-8.19151,29639.6,-28687.2,3242.21
-9.52959,1.26019,-8.2694,29076.9,-27965.4,3432.73
-9.61963,1.30624,-8.31339,30390.2,-26750.9,5948.37
-9.51143,1.25028,-8.26115,29325.8,-29671.7,1964.8
-9.55398,1.24566,-8.30832,29218.7,-27575.6,3953.53
-9.41806,1.19944,-8.21861,29074.6,-25220,6128.23
-9.64632,1.33236,-8.31396,28700.5,-29392.7,1593.47
-9.50812,1.30147,-8.20665,28847.8,-27417.2,3713.01
-9.41408,1.23055,-8.18353,29889.4,-27132.4,5039
-9.57386,1.30037,-8.27349,28698.5,-29768.8,1245.24
-9.65393,1.41949,-8.23445,30396,-30803.3,1898.25
-9.55809,1.39457,-8.16352,31247,-29686.4,3879.78
-9.59364,1.32855,-8.26509,30704.7,-28811.4,4145.74
-9.53511,1.29138,-8.24373,29267,-28507.9,3059.76
-9.68624,1.34426,-8.34198,30219.7,-30958.8,1558.08
-9.58537,1.34368,-8.24169,32008.9,-28211.6,6096.39
-9.58848,1.32642,-8.26205,30938.5,-26365.9,6837.54
-9.62927,1.30096,-8.32832,30457,-30284.6,2445.19
-9.69487,1.38087,-8.314,30778.4,-29637.7,3406.5
-9.62729,1.29551,-8.33177,30291.8,-29297.9,3332.8
-9.55705,1.31406,-8.24298,29980.1,-30221.3,2092.04
-9.59294,1.27279,-8.32015,30283.9,-28550.7,4045.39
-9.51762,1.22464,-8.29298,29961.5,-27806.2,4485.72
-9.53406,1.27858,-8.25549,29430.5,-26982.4,4745.79
-9.57426,1.33429,-8.23997,29610.2,-30670.8,1253.58
-9.61516,1.33584,-8.27932,29955.1,-30951.9,1335.38
-9.51692,1.29205,-8.22487,28494.3,-28044.7,2801.6
-9.56845,1.29378,-8.27466,29160.2,-30368.9,1098.98
-9.54458,1.31148,-8.2331,29714.8,-28185.7,3869.56
-9.45793,1.25434,-8.20359,29776.9,-28178.3,3924.06
-9.54375,1.3339,-8.20985,29430.4,-26218.3,5527.13
-9.5549,1.29181,-8.26309,29359.5,-27501.3,4153.64
-9.52084,1.29867,-8.22217,29447.6,-26785.7,4930.82
-9.62411,1.28549,-8.33862,28934.4,-29622,1607.9
-9.61839,1.40776,-8.21063,28897.4,-32108,-910.485
-9.56612,1.3216,-8.24452,29132.5,-28422.4,3014.36
-9.54657,1.25937,-8.28721,29614.7,-26817.1,5079.35
-9.56331,1.26457,-8.29874,28917.2,-26657.9,4514.74
-9.57061,1.29168,-8.27893,29058.6,-27995.7,3302.09
-9.57114,1.25949,-8.31165,30373.7,-29697.5,2961.63
-9.58865,1.35833,-8.23032,30524,-27790.9,5061.39
-9.56994,1.39014,-8.17981,29819.6,-29349.2,2811.9
-9.52234,1.31756,-8.20478,30321.4,-25743.7,6933.63
-9.51842,1.30986,-8.20855,28973,-26663.5,4630.85
-9.61229,1.3144,-8.29789,29172.4,-28974,2501.01
-9.55337,1.24376,-8.30962,29615,-27507.1,4433.74
-9.56207,1.29502,-8.26705,29207.2,-26937.8,4577.16
-9.50078,1.30946,-8.19132,29855.4,-27547.1,4594.82
-9.61123,1.3727,-8.23853,29969.8,-30427.1,1831.09
-9.59398,1.27999,-8.31399,29947.8,-27744.7,4493.45
-9.58248,1.30762,-8.27487,29770.5,-28076,3998.74
-9.49114,1.25522,-8.23592,29655.2,-28005.3,3954.81
-9.57007,1.2916,-8.27848,30057.2,-29500.6,2841.31
-9.53861,1.24469,-8.29392,30015.1,-28109.4,4193.37
-9.40597,1.25544,-8.15053,30958.7,-26643.6,6624.64
-9.5548,1.30222,-8.25258,28573.9,-28448.9,2423.03
-9.54829,1.29729,-8.251,29865,-30241.7,1930.23
-9.57329,1.35441,-8.21888,29325.1,-27896,3729.12
-9.60645,1.38308,-8.22336,28384.3,-30109.1,562.109
-9.51051,1.28604,-8.22447,28390.3,-28748.9,1998.59
-9.57136,1.25423,-8.31713,28729.6,-28758.8,2265
-9.55849,1.34081,-8.21768,29042.3,-29332.8,2011.82
-9.46732,1.23208,-8.23524,29362.9,-26585.8,5072.53
-9.46126,1.2749,-8.18636,29155,-28536.8,2919.85
-9.51459,1.21998,-8.29461,30362.2,-26870.8,5807.85
-9.5156,1.28684,-8.22877,30688.5,-29001.1,4028.33
-9.45966,1.25322,-8.20644,29506.9,-27907.1,3940.22
-9.40775,1.24766,-8.16008,28731.7,-26343.5,4717.3
-9.36413,1.18966,-8.17446,28720.7,-24693.8,6376.37
-9.53477,1.30966,-8.22511,28233.8,-28192.6,2336.95
-9.45542,1.25875,-8.19667,28904.5,-26967.2,4212.6
-9.51659,1.29088,-8.22571,28821.8,-29310.7,1836.72
-9.56463,1.30425,-8.26038,28710.6,-29799.6,1188.67
-9.47167,1.30348,-8.16819,29163.2,-28180.6,3289.19
-9.56165,1.26388,-8.29778,29432.7,-28122.7,3621.51
-9.48626,1.27955,-8.20671,28924.3,-26042.2,5209.83
-9.50856,1.23183,-8.27673,29947.7,-26632.5,5658.43
-9.57947,1.34084,-8.23863,30946.9,-29639.6,3621.45
-9.64076,1.32639,-8.31437,30604.1,-29086.2,3846.97
-9.62721,1.27784,-8.34938,29972.3,-28860.5,3408.46
-9.57295,1.26039,-8.31255,30354.6,-28360.7,4315.87
-9.6648,1.32523,-8.33957,29367.2,-28823.5,2887.42
-9.71132,1.35277,-8.35855,29803.8,-28484,3625.57
-9.68865,1.35518,-8.33347,29360.5,-30342.5,1288.22
-9.68017,1.31626,-8.3639,30156.6,-28715.2,3765.61
-9.64133,1.28896,-8.35238,29745.7,-27641.1,4428.12
-9.56572,1.32823,-8.23749,30056.2,-27772.5,4551.89
-9.44676,1.2734,-8.17336,29435.6,-29232,2476.75
-9.50749,1.29754,-8.20994,29136.5,-27652.1,3783.73
-9.66086,1.33889,-8.32197,30381.8,-28973.5,3713.28
-9.66744,1.28861,-8.37883,29207.3,-29546.6,1990.92
-9.64311,1.32462,-8.31848,29277.6,-28223.8,3375.74
-9.68621,1.34569,-8.34053,29217.7,-29273.5,2222.87
-9.56877,1.23453,-8.33425,29325.7,-27953,3722.6
-9.63678,1.28139,-8.35538,29566.3,-28389.6,3497
-9.66503,1.27303,-8.392,29047.5,-29241.2,2093.15
-9.6453,1.32455,-8.32075,29925.8,-28070.8,4155.47
-9.65292,1.31983,-8.33309,28353.7,-30160.2,490.799
-9.58167,1.25035,-8.33132,28392.6,-28294.8,2396.71
-9.62132,1.30586,-8.31546,28917.8,-28239.7,2991.5
-9.53517,1.36077,-8.17439,29277.1,-28465.2,3144.94
-9.56092,1.25554,-8.30538,29804.3,-26571.6,5580.76
-9.70493,1.33494,-8.37,29458.1,-30775.8,997.899
-9.64449,1.30125,-8.34324,29017,-29548.8,1789.37
-9.5818,1.28501,-8.29679,30135.7,-27560.7,4882.12
-9.60368,1.24477,-8.35891,30154.6,-27563.5,4910.77
-9.67032,1.23745,-8.43287,30126.5,-27011.1,5430.47
-9.62386,1.24304,-8.38082,29656.1,-27066.5,4906.48
-9.65234,1.31716,-8.33518,29656.8,-27433.8,4503.41
-9.64107,1.27317,-8.3679,30233.6,-29324.8,3212.27
-9.63349,1.27691,-8.35658,29203.8,-29325,2188.81
-9.62033,1.28797,-8.33237,31123.5,-28376.5,5014.45
-9.69565,1.33722,-8.35843,29988.7,-27631.7,4653.96
-9.53482,1.2381,-8.29671,30745.6,-27161.5,5883.04
-9.64672,1.30363,-8.3431,29313,-29652.2,1922.43
-9.58496,1.22997,-8.35499,29479.7,-27203.7,4555.02
-9.65235,1.34508,-8.30727,31129.6,-27661.6,5761.79
-9.64266,1.276,-8.36666,30076.7,-25517.2,6833.12
-9.66643,1.2714,-8.39503,29866,-27508.4,4635.96
-9.64962,1.30236,-8.34726,31258.4,-27794,5764.3
-9.6912,1.23539,-8.45581,30421.5,-28442.7,4291.1
-9.7594,1.31381,-8.44559,29952.8,-29696.2,2539.98
-9.80286,1.37112,-8.43175,30817.7,-31177.7,1964.61
-9.75748,1.3659,-8.39158,29806.7,-30611.8,1486.28
-9.77667,1.32258,-8.45409,30028,-29565.5,2735.2
-9.6676,1.2647,-8.40291,31033,-26776.3,6567.47
-9.70765,1.33324,-8.37441,30660.8,-27223.4,5741.48
-9.73684,1.28382,-8.45302,29750.6,-27345.8,4692.7
-9.75305,1.34098,-8.41207,29651.3,-29489.5,2476.47
-9.73785,1.35717,-8.38068,29353.1,-29373.1,2236.92
-9.68483,1.3309,-8.35393,30162.3,-27833.7,4650.02
-9.70105,1.3544,-8.34666,30781.6,-28418.8,4657.86
-9.70199,1.33306,-8.36893,31087.3,-29158.8,4227.54
-9.72715,1.36426,-8.36289,31331,-28748.2,4893.27
-9.80211,1.38316,-8.41895,30480.8,-29760.8,3018.07
-9.71407,1.34559,-8.36848,30595.8,-28476.9,4405.35
-9.8039,1.32585,-8.47806,30797.3,-28917.6,4122.2
-9.76406,1.30467,-8.45939,30799.9,-27870.2,5223.78
-9.78613,1.32506,-8.46107,31417.8,-28036.8,5670.17
-9.7482,1.32402,-8.42418,30989.5,-28548.5,4696.87
-9.71763,1.2137,-8.50393,30712.6,-29901.1,3105.37
-9.75049,1.29444,-8.45605,30518.2,-29522.6,3285.69
-9.85245,1.37539,-8.47706,31244.9,-32375.1,1160.54
-9.85083,1.28311,-8.56772,30626.7,-30459.7,2433.07
-9.80382,1.2953,-8.50851,31382,-28261.7,5395.21
-9.7903,1.33767,-8.45264,30584.1,-31279.8,1621.4
-9.80158,1.34822,-8.45337,30538.8,-28652.2,4169.02
-9.69921,1.29052,-8.40869,31314.3,-27565.4,6040.05
-9.70291,1.41742,-8.28549,31354.5,-30931.9,2719.22
-9.72872,1.34105,-8.38767,30861.3,-28751.4,4407.82
-9.62357,1.33185,-8.29172,29674.5,-30736.6,1201.9
-9.73919,1.31486,-8.42432,31100.3,-28963.6,4445.1
-9.76669,1.28591,-8.48079,30348.5,-31066.9,1586.6
-9.53001,1.23459,-8.29542,31073.8,-26956.6,6420.45
-9.69182,1.30348,-8.38835,30556.1,-29264.2,3619.86
-9.65057,1.31898,-8.33158,31047.1,-30153.6,3208.17
-9.75003,1.42151,-8.32852,30967.9,-30756,2506.53
-9.65986,1.27062,-8.38924,30734.3,-27580.2,5440.67
-9.75452,1.34512,-8.4094,31321.4,-28226,5392.27
-9.6291,1.29439,-8.33471,31160.6,-27309.1,6124.27
-9.68526,1.38098,-8.30428,31127.9,-30815.1,2618.1
-9.64863,1.25637,-8.39226,30568.1,-26554.9,6312.11
-9.61715,1.32106,-8.29609,31044.3,-28234,5109.75
-9.79496,1.4033,-8.39166,30260.1,-32240.1,344.163
-9.62904,1.33738,-8.29167,31010.8,-30411.2,2912.97
-9.61102,1.25518,-8.35584,30106.6,-26111.4,6333.16
-9.70094,1.29538,-8.40556,31193.6,-31534.7,1994.61
-9.62594,1.29093,-8.33501,30237.5,-29309.7,3232.4
-9.6096,1.31487,-8.29473,30755.8,-28664.1,4389.6
-9.61646,1.31031,-8.30615,30602,-28630.3,4265.26
-9.61504,1.29309,-8.32195,30273.5,-30045.1,2527.31
-9.5421,1.28401,-8.25809,30979.8,-28419.7,4879.4
-9.62248,1.32214,-8.30033,30065.4,-29797.2,2598.18
-9.55804,1.27164,-8.2864,29917.4,-26328,5904.95
-9.6757,1.3268,-8.3489,30208,-30046.7,2485.21
-9.50502,1.24632,-8.2587,30235.9,-27820,4672.12
-9.57869,1.3018,-8.27689,29568.6,-27303.8,4587.74
-9.61546,1.31586,-8.2996,30078.3,-28609.9,3775.76
-9.56606,1.30228,-8.26378,29424.6,-28291.7,3431.93
-9.53826,1.22288,-8.31538,28013.3,-27603.1,2699.39
-9.46795,1.2779,-8.19006,29728.1,-25766.1,6285.1
-9.47658,1.25307,-8.22351,29279.4,-26613.1,4984.89
-9.47572,1.25096,-8.22476,28950.3,-26474.5,4758.92
-9.48573,1.30627,-8.17945,29639.9,-27418.3,4520.93
-9.59674,1.27895,-8.31779,28849.1,-29281.5,1857.78
-9.54823,1.25957,-8.28866,29712,-27774.4,4249.09
-9.60201,1.25668,-8.34533,29995,-29959.7,2327.96
-9.61789,1.29828,-8.3196,29217.1,-27313.2,4210.31
-9.57267,1.30681,-8.26586,29636.7,-30800.3,1111.83
-9.55257,1.30441,-8.24816,29497.7,-28777,3062.36
-9.51129,1.31981,-8.19148,30007.4,-27741.1,4609.68
-9.50659,1.2952,-8.21139,28747.4,-29257.7,1795.42
-9.51071,1.26079,-8.24991,30134.1,-27146.3,5304.64
-9.53634,1.36162,-8.17472,29996.5,-29008.2,3286.71
-9.43857,1.27927,-8.15929,27979.3,-28194.6,2121.26
-9.50007,1.33472,-8.16535,28852.3,-29410,1800.67
-9.50467,1.33001,-8.17467,28510.1,-27215.5,3558.67
-9.58889,1.35703,-8.23185,28497.4,-29576.6,1255.38
-9.5347,1.27264,-8.26206,28630.6,-27879.3,3050.41
-9.4581,1.2585,-8.1996,28990.7,-28472.4,2833.18
-9.45404,1.2661,-8.18793,30188.6,-27845.2,4688.84
-9.49252,1.39129,-8.10123,29561.1,-28948,2919.19
-9.51763,1.29366,-8.22397,29248.7,-27982.3,3575.68
-9.56471,1.33741,-8.2273,29689,-28221.2,3742.09
-9.47203,1.30401,-8.16802,29343.1,-25559.4,6066.51
-9.49413,1.25469,-8.23944,29401,-28710.8,2977.67
-9.48641,1.3,-8.18641,28737.9,-28649.7,2426.7
-9.44115,1.32884,-8.11231,30333.1,-27648.8,4986.41
-9.58246,1.37045,-8.21201,29714.6,-30924.4,1115.44
-9.5317,1.33951,-8.19219,29846.4,-28803.2,3373.77
-9.56494,1.29856,-8.26638,29816.6,-29873.4,2236.44
-9.48169,1.28492,-8.19676,30510.5,-29437.7,3390.5
-9.49932,1.23033,-8.26898,30418.4,-27197.8,5563.54
-9.46597,1.2285,-8.23747,29790.2,-24617.8,7431.49
-9.49652,1.28486,-8.21166,29765,-28707.6,3350.3
-9.52658,1.2995,-8.22707,29659,-29833.5,2129.17
-9.53376,1.29206,-8.2417,29850.9,-29400.7,2814.97
-9.53362,1.29651,-8.23711,29792.7,-26994,5094.63
-9.54246,1.32298,-8.21948,30326.3,-27616.3,5035.39
-9.45936,1.26655,-8.19282,30165.3,-28450.5,3993.57
-9.52808,1.30867,-8.21941,30608.8,-28875.4,4064.52
-9.52891,1.32472,-8.2042,30728.9,-27965.5,5079.74
-9.49933,1.261,-8.23833,28311.4,-29719.4,881.593
-9.48398,1.27799,-8.20599,29897.5,-28271.7,3899.88
-9.46996,1.30682,-8.16314,30404.9,-26436.5,6265.71
-9.55149,1.2656,-8.28589,30331.1,-25744.5,6867.78
-9.61419,1.32695,-8.28724,28942.4,-27361.8,3885.43
-9.51255,1.30091,-8.21164,29514.6,-27557.8,4270.21
-9.6089,1.33053,-8.27837,31245.7,-28470,5053.67
-9.66309,1.30551,-8.35758,31238,-30851.3,2676.98
-9.60612,1.31254,-8.29357,30110.9,-29221.8,3185.07
-9.58829,1.28788,-8.30041,30251.1,-27611.2,4915.93
-9.56492,1.28297,-8.28194,30091.1,-26537.4,5847.97
-9.63933,1.27564,-8.36369,29960.7,-26323.9,5905.79
-9.74207,1.37302,-8.36906,29982.9,-30632.2,1649.1
-9.65057,1.25012,-8.40046,30283.2,-27661.8,4921.79
-9.5842,1.33365,-8.25055,30349.4,-28271.6,4378.11
-9.46513,1.3094,-8.15573,29527.6,-26357.7,5445.29
-9.63903,1.38408,-8.25495,28937.9,-32297.7,-1059.51
-9.62658,1.3753,-8.25128,30015.6,-29193.5,3137.28
-9.55269,1.27247,-8.28023,29862.4,-27908.7,4214.37
-9.6457,1.32113,-8.32457,29427.3,-30296.9,1429.11
-9.64624,1.353,-8.29324,29867.1,-27853.6,4350.23
-9.48816,1.25736,-8.2308,30027.9,-26776.9,5535.09
-9.58219,1.30078,-8.28141,29193.4,-26674.2,4822.27
-9.55566,1.34175,-8.2139,30346.6,-28509.2,4166.31
-9.59141,1.27569,-8.31572,30109.3,-27145.5,5295.32
-9.70439,1.41477,-8.28962,30802.1,-29943.1,3122.43
-9.5999,1.34064,-8.25926,30072.6,-31265.2,1105.37
-9.57716,1.29104,-8.28612,29924.3,-29125.8,3087.53
-9.57006,1.33713,-8.23293,30054.3,-28967.5,3349.84
-9.6019,1.30761,-8.29429,30330,-28472.3,4182.08
-9.57581,1.34995,-8.22586,29386.3,-30380,1293.34
-9.58687,1.30045,-8.28642,30537.8,-28917.3,3902.16
-9.5699,1.28964,-8.28025,30576.1,-28747.8,4121.72
-9.75634,1.36324,-8.3931,30111.3,-32007.1,408.546
-9.5621,1.28065,-8.28145,30218,-27796.6,4690.34
-9.69002,1.29764,-8.39238,29377.7,-28581.9,3086.76
-9.57899,1.25016,-8.32884,29664,-27013.3,4994.73
-9.61455,1.31296,-8.30159,29845.5,-27773,4381.09
-9.60077,1.37226,-8.22851,30367.5,-29367.2,3303.43
-9.49288,1.25014,-8.24274,30775.4,-26635.4,6453.67
-9.46485,1.25356,-8.21129,31607.2,-29052.8,4834.37
-9.66718,1.33989,-8.32729,30313.8,-29176.1,3465.46
-9.59091,1.35665,-8.23426,30283.4,-28273.5,4337.32
-9.69629,1.39249,-8.3038,31718.8,-29538.7,4502.08
-9.62523,1.26587,-8.35936,30072.6,-28507.9,3897.98
-9.54238,1.24717,-8.29521,29796.4,-28233.9,3887.6
-9.59731,1.33027,-8.26704,29458.8,-27834.3,3939.68
-9.51534,1.34826,-8.16708,28930,-27947.5,3316.97
-9.65422,1.40379,-8.25044,29600.7,-27251,4651.3
-9.73238,1.29735,-8.43503,29316.2,-30211.8,1444.64
-9.52225,1.25765,-8.2646,30176,-26791,5678.6
-9.57378,1.3991,-8.17468,30008.6,-27399.8,4917.11
-9.63457,1.35444,-8.28013,30192.3,-29133.8,3344.63
-9.64463,1.36359,-8.28104,30628,-29809.2,3135.7
-9.63262,1.33261,-8.30001,31156,-30946.7,2494.04
-9.57208,1.25813,-8.31395,30152,-28306.6,4122.91
-9.59692,1.28356,-8.31335,29176.9,-28337.2,3138.52
-9.6022,1.36291,-8.23929,29425.1,-29198.5,2525.91
-9.55554,1.29559,-8.25995,30195.4,-29807.6,2725.91
-9.66308,1.34568,-8.31739,29236.3,-30276.5,1279.52
