Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
-9.63779,1.35244,-8.28535,28876,-28875.8,2200.23
-9.69026,1.30992,-8.38034,29198.6,-31262.5,95.4584
-9.66268,1.38936,-8.27332,29090.6,-29940,1274.63
-9.4336,1.24406,-8.18955,30287.2,-26301.5,6154.89
-9.607,1.35399,-8.25301,30291.9,-28612.8,3871.79
-9.4937,1.29307,-8.20062,30786.4,-27403.3,5539.84
-9.58361,1.27168,-8.31193,29376.7,-28565.7,2983.51
-9.53542,1.26141,-8.274,29862.6,-28660.4,3384.1
-9.55392,1.25521,-8.29871,30900.2,-27317.9,5726.25
-9.60247,1.33709,-8.26538,30226.7,-27193.4,5234.81
-9.71768,1.3595,-8.35818,29767,-31036.5,887.911
-9.61801,1.29929,-8.31872,29453.1,-28040.9,3581.1
-9.54543,1.29552,-8.24991,28719.1,-27962.7,2947.08
-9.5483,1.24911,-8.29919,29191.1,-27465.8,3935.53
-9.57494,1.26867,-8.30627,28530.6,-28063.4,2607.88
-9.59537,1.26224,-8.33314,29056,-26998.2,4197.49
-9.63696,1.28766,-8.3493,28715.8,-29215.1,1658.29
-9.63953,1.26125,-8.37828,29679.7,-26142.5,5698.14
-9.5327,1.27137,-8.26132,30441.1,-27299.7,5333.66
-9.59851,1.28979,-8.30873,30095.9,-27389.7,4913.25
-9.56957,1.42294,-8.14663,29738.7,-28653,3256.37
-9.63325,1.27016,-8.3631,29522.8,-29391.6,2335.86
-9.63937,1.30065,-8.33872,30087.3,-28875.2,3369.42
-9.45769,1.27289,-8.1848,29499.8,-27149.7,4497.8
-9.59971,1.30899,-8.29072,29432.1,-27257,4337.97
-9.59256,1.26317,-8.32939,29719.5,-27106.5,4797.89
-9.62165,1.26156,-8.36009,30918.4,-27382.8,5665.36
-9.71813,1.42499,-8.29314,29181.3,-28247,3113.93
-9.62349,1.26349,-8.36,29151.5,-27496.3,3821.41
-9.66742,1.29131,-8.37611,29825,-28962.9,3064.75
-9.66425,1.27296,-8.39129,29676.9,-26953.7,4891.05
-9.72198,1.38585,-8.33613,30570.7,-28810.2,3923.23
-9.74138,1.36722,-8.37415,30363.7,-29616.4,2916.21
-9.64365,1.25577,-8.38789,30340.5,-26369.7,6141.41
-9.71599,1.43509,-8.2809,30539,-32846.5,-148.106
-9.62888,1.30701,-8.32188,30176.6,-28776.4,3575.74
-9.72448,1.41789,-8.30659,28741.1,-31097.9,-192.332
-9.67225,1.28384,-8.38841,28471,-27240.8,3365.99
-9.65685,1.31825,-8.3386,30294.1,-27851.5,4595.41
-9.73491,1.34022,-8.39469,29602.3,-29522.7,2283.55
-9.64333,1.299,-8.34433,29900.8,-30501.5,1530.86
-9.63683,1.30998,-8.32685,29896,-28718.7,3363.06
-9.58869,1.37579,-8.2129,31108.1,-29088.2,4190.66
-9.69585,1.41698,-8.27887,30827.1,-30561.4,2424.07
-9.66812,1.35713,-8.31099,30077.1,-30358.1,1876.24
-9.67379,1.34486,-8.32893,29852.2,-29755.7,2284.57
-9.598,1.22155,-8.37645,29627.4,-24736.7,7047.84
-9.71051,1.31092,-8.39958,29314.6,-28000.8,3469.42
-9.72007,1.35339,-8.36668,30259.5,-28027.9,4410.27
-9.66418,1.35884,-8.30534,29772,-28945.2,2972.89
-9.64735,1.27974,-8.36761,30212.6,-27979.1,4401.37
-9.61341,1.28683,-8.32658,29509.7,-27207.8,4425.75
-9.64086,1.3699,-8.27097,29753.9,-26284.3,5646.08
-9.72147,1.33326,-8.38821,28723.5,-27498.2,3434.36
-9.53007,1.31315,-8.21692,28188.7,-30274.7,79.1027
-9.57827,1.34705,-8.23122,30053.3,-27612.5,4653.77
-9.54897,1.2883,-8.26067,30022.5,-29112,3096.14
-9.51548,1.24842,-8.26707,30310.1,-26936.6,5541.15
-9.60225,1.27559,-8.32666,29908.1,-27834.3,4204.18
-9.67167,1.33775,-8.33392,30252.9,-27742.6,4665.29
-9.54615,1.26958,-8.27657,30859.1,-26148.3,6886.22
-9.61506,1.31444,-8.30062,30487.4,-28298.2,4366.52
-9.61271,1.28144,-8.33127,30612.8,-27084.8,5674.53
-9.63081,1.29769,-8.33312,30130.6,-26822.5,5432.95
-9.66317,1.32341,-8.33975,29030.2,-28509.6,2673.94
-9.65831,1.2711,-8.38721,31318.1,-27073.5,6400.19
-9.77618,1.34457,-8.4316,30930.8,-30312.7,2778.92
-9.66829,1.34768,-8.32061,30769.4,-27326.8,5606.07
-9.64814,1.25712,-8.39103,29761.7,-27873.8,4018.01
-9.60128,1.25543,-8.34585,29967.2,-27399.9,4741.29
-9.58749,1.32764,-8.25985,30264.4,-27242.1,5191.53
-9.60049,1.33142,-8.26908,29923.8,-28999.2,3081.22
-9.61312,1.27896,-8.33416,30461.8,-26578.1,6065.72
-9.64691,1.32318,-8.32373,31703.7,-27546.4,6370.3
-9.64817,1.28821,-8.35997,31059.6,-26858.7,6365.64
-9.75617,1.41044,-8.34573,30539.9,-31486.7,1206.29
-9.63165,1.43554,-8.19611,30626.2,-32270.2,539.831
-9.66285,1.36358,-8.29927,29719.6,-30093.7,1760.16
-9.69462,1.27564,-8.41898,29810.8,-28324.2,3599.89
-9.65478,1.31218,-8.3426,31100.5,-29219.1,4092.08
-9.79892,1.41981,-8.37911,30923.6,-29705.7,3383.63
-9.67732,1.26675,-8.41057,30970.8,-28178.9,4947.62
-9.75071,1.40846,-8.34225,31657.7,-28973.5,4859.29
-9.70261,1.30646,-8.39615,31204.7,-27457.7,5905.48
-9.80999,1.38121,-8.42877,31461.8,-30916.7,2661.16
-9.65196,1.32123,-8.33073,31861.1,-26862.4,7145.53
-9.66888,1.29216,-8.37672,31412.6,-28996.6,4586.91
-9.75348,1.327,-8.42648,31942.3,-29367.2,4683.78
-9.71312,1.36748,-8.34564,31734.4,-27815.7,6085.97
-9.75637,1.37152,-8.38484,30974.4,-29694,3419.85
-9.67841,1.303,-8.37541,30524.4,-30742.6,1953.84
-9.58224,1.26653,-8.31571,30085.7,-27542.7,4710.4
-9.70041,1.29462,-8.40579,30144.9,-29074,3232.63
-9.6507,1.2869,-8.3638,30506.2,-29622.1,3067.7
-9.74755,1.38998,-8.35757,30969.5,-27242.1,5880.82
-9.67201,1.2852,-8.38681,30334.4,-29161.6,3332.13
-9.76854,1.32354,-8.445,31004.8,-28086.4,5111.4
-9.82508,1.36563,-8.45945,31274,-30352.8,3081.33
-9.62531,1.23291,-8.39241,31206.5,-28169.6,5188.34
-9.73834,1.32268,-8.41566,30634.9,-28912.5,3885.71
-9.6067,1.18565,-8.42105,31481,-26973.1,6668.42
-9.72758,1.31795,-8.40963,30974.6,-27780.3,5345.38
-9.69953,1.38559,-8.31394,30684,-29362.1,3485.09
-9.772,1.36115,-8.41086,30724.7,-29667.1,3172.41
-9.7814,1.35898,-8.42242,31054.6,-29754,3488.44
-9.62952,1.28118,-8.34834,30900.5,-29393.3,3664.77
-9.599,1.34457,-8.25443,30100.8,-29110.9,3155.6
-9.72552,1.34943,-8.3761,30326.1,-30523.8,1969.32
-9.5172,1.2096,-8.30759,30301.8,-27611.9,4830.42
-9.70496,1.28846,-8.4165,30027.1,-29625.9,2536.94
-9.64103,1.22992,-8.41111,30032.3,-27953.9,4246.24
-9.62216,1.29633,-8.32583,30322.6,-29033.9,3440.43
-9.70526,1.32406,-8.3812,30763.7,-30056.7,2913.05
-9.62145,1.345,-8.27646,30374.4,-29035.9,3497.05
-9.76021,1.28548,-8.47473,30927.3,-28770.5,4335.41
-9.66425,1.30506,-8.35919,30872.3,-29619.8,3406.18
-9.64544,1.31943,-8.32601,29761.4,-28934.8,3008.6
-9.72608,1.29658,-8.42951,30800.3,-29999.4,3010.77
-9.62562,1.23675,-8.38887,29611.3,-27947.1,3824.17
-9.58798,1.22488,-8.3631,30156.4,-26786.1,5568.14
-9.67959,1.29005,-8.38954,29690.3,-27741,4129.1
-9.70031,1.31532,-8.38498,29808.7,-28483.9,3457.95
-9.75163,1.34777,-8.40386,30596.2,-27828.3,4928.06
-9.67566,1.25767,-8.41799,31161.2,-28201.5,5099.38
-9.67362,1.25652,-8.41709,29983.6,-27607.8,4491.82
-9.8067,1.40965,-8.39705,30136.5,-30329.1,2001.48
-9.70351,1.37523,-8.32828,29887.9,-29596.4,2445.74
-9.69397,1.2828,-8.41117,28838.6,-25259.1,5783.3
-9.67787,1.29043,-8.38744,30499.1,-29694.8,2988.93
-9.65062,1.26429,-8.38634,30623.1,-27290,5504.16
-9.65576,1.32088,-8.33489,29354.7,-28800.5,2703.91
-9.64161,1.26767,-8.37394,29668.4,-27786.8,4029.7
-9.73666,1.37595,-8.36071,30050.8,-29923.6,2296.08
-9.55078,1.30207,-8.24871,29611.3,-26541.9,5262.85
-9.61485,1.30687,-8.30799,29501.2,-27637.2,4009.14
-9.63309,1.38792,-8.24517,29299.7,-28330,3124.44
-9.6727,1.39164,-8.28106,29132.4,-28540.9,2746.99
-9.66506,1.29494,-8.37011,29058.3,-27484.2,3712.48
-9.56261,1.2099,-8.35271,30109.3,-25755.8,6529.07
-9.6474,1.28302,-8.36438,30111.5,-27836.3,4445.01
-9.70013,1.29903,-8.4011,29676.3,-29210.7,2607.71
-9.68723,1.2579,-8.42933,30533.6,-29003.7,3644.78
-9.68721,1.33958,-8.34763,31261.6,-29562.5,3843.23
-9.69928,1.27705,-8.42223,30773.2,-28496.1,4450.21
-9.69983,1.30269,-8.39714,30493.2,-29169.6,3499.65
-9.65922,1.30012,-8.3591,30604.9,-28873.1,3893.99
-9.67648,1.287,-8.38948,30539.8,-29890.9,2815.28
-9.61965,1.22805,-8.39159,30238,-27116.6,5269.97
-9.73241,1.35065,-8.38176,30211.3,-30914.8,1462.67
-9.70436,1.34238,-8.36198,29497,-27334.1,4334.82
-9.70366,1.32812,-8.37554,30111.7,-29844.4,2444.76
-9.71792,1.3879,-8.33002,31789.4,-30080.6,3900.24
-9.62586,1.29092,-8.33494,31474.2,-29388.7,4226.55
-9.68859,1.33629,-8.3523,30442.1,-28018.5,4584.83
-9.79484,1.33286,-8.46197,30949.8,-28291.4,4827.85
-9.63575,1.27347,-8.36228,30227.8,-28743.6,3611.99
-9.71213,1.30344,-8.40869,30931.1,-29617.6,3492.35
-9.72349,1.21218,-8.5113,30894,-28619.9,4399.66
-9.80888,1.33881,-8.47007,31046.1,-29997.3,3246.48
-9.71592,1.30811,-8.40781,31076.2,-27967.2,5254.65
-9.67653,1.30804,-8.3685,31108.5,-29612.5,3661.09
-9.69822,1.3041,-8.39412,31234.7,-29886.2,3519.53
-9.79359,1.3508,-8.44279,31041.2,-28913.8,4297.33
-9.78683,1.39204,-8.39479,30880.2,-31475.3,1566.32
-9.68342,1.3258,-8.35762,30789.9,-29793.6,3124.94
-9.7627,1.32153,-8.44117,30280,-29342.4,3072.92
-9.65186,1.28041,-8.37145,31120.4,-28928.8,4370.79
-9.64029,1.29126,-8.34903,31302.4,-27443.9,6017.42
-9.65054,1.2714,-8.37914,30755.3,-28368.7,4540.38
-9.64074,1.30787,-8.33287,30321.3,-28542.2,3957.03
-9.67601,1.33583,-8.34018,31063.2,-29418.4,3799.54
-9.69141,1.34464,-8.34677,30665.4,-29253.3,3586.13
-9.58244,1.3227,-8.25974,30162.3,-28337.1,3951.2
-9.60297,1.26458,-8.33839,30752.8,-27264.4,5616.7
-9.68334,1.31429,-8.36905,30735.4,-28098.5,4807.95
-9.6389,1.26605,-8.37285,31223.1,-27645.2,5772.96
-9.68911,1.31936,-8.36974,30674.8,-29793.3,3038.57
-9.7752,1.34415,-8.43105,30288.1,-29866.4,2590.29
-9.72903,1.32743,-8.4016,30376,-30026.3,2502.01
-9.63616,1.29665,-8.33951,31646.3,-26419.2,7378.48
-9.69874,1.27723,-8.42151,31650.3,-29315.5,4483.79
-9.67767,1.28956,-8.38811,31337.5,-28926.6,4598.23
-9.72005,1.38871,-8.33134,31401.1,-27213.7,6365.12
-9.70415,1.32983,-8.37431,30722.5,-30310.7,2539.8
-9.66891,1.31682,-8.35209,29947.4,-29978.1,2161.24
-9.67209,1.35281,-8.31928,30388.9,-29701.8,2860
-9.70965,1.35398,-8.35568,30418,-26975.3,5627.48
-9.56271,1.27877,-8.28394,31005.4,-28302.4,4865.5
-9.64061,1.34094,-8.29967,30998,-31149.6,2009.22
-9.52417,1.28921,-8.23497,30478.6,-26831.9,5762.41
-9.63888,1.27677,-8.36211,29699.5,-28460.3,3382.45
-9.64663,1.32267,-8.32396,29399,-30067,1508.9
-9.63593,1.20292,-8.43301,29554.5,-26886.4,4842.32
-9.66386,1.31358,-8.35028,30490.7,-28574.1,4108.38
-9.65331,1.25976,-8.39355,30003.6,-27860.4,4278.72
-9.69579,1.30702,-8.38878,31239,-30057.2,3370.26
-9.70591,1.33255,-8.37336,29858,-29209.8,2776.93
-9.60665,1.26835,-8.3383,30411.9,-30812.3,1784.42
-9.58708,1.24262,-8.34447,29456.7,-28757,2823.62
-9.68192,1.36048,-8.32144,29387.9,-28053.2,3506.86
-9.63558,1.28706,-8.34852,29690.6,-28243.5,3645.51
-9.55771,1.28978,-8.26793,29407.6,-28783.9,2796.54
-9.58614,1.39117,-8.19497,30888.3,-29371.8,3683.2
-9.63291,1.32889,-8.30401,31667.9,-30319.3,3534.95
-9.664,1.32867,-8.33533,30569.7,-28811.9,3992.51
-9.68165,1.35134,-8.33031,30240.7,-30731.3,1658.39
-9.62014,1.29408,-8.32605,28824.8,-28008.8,2992.89
-9.70043,1.29876,-8.40167,28827.4,-28634,2374.87
-9.65142,1.29055,-8.36087,30093.4,-28847.9,3409.21
-9.51613,1.26514,-8.25099,30328.7,-26776.8,5726.48
-9.56557,1.3034,-8.26216,29449,-28251.7,3379.39
-9.60733,1.29565,-8.31168,29272.5,-27966,3484.74
-9.78931,1.39461,-8.3947,29790.1,-30653.6,1287.09
-9.5766,1.23506,-8.34154,30041.8,-26800.2,5402.43
-9.65932,1.32233,-8.33699,29520.6,-27955.9,3734.23
-9.61233,1.36663,-8.2457,29495.6,-26751.8,4916.09
-9.6069,1.34484,-8.26206,29901.9,-28964.1,3095.01
-9.60243,1.27415,-8.32827,29821.2,-28177.6,3806.58
-9.66417,1.33601,-8.32816,29577.7,-28878.4,2875.6
-9.6914,1.27712,-8.41428,28934.8,-24933,6154.56
-9.51638,1.21797,-8.2984,29719.7,-27745,4129.81
-9.57953,1.31532,-8.26421,29168.4,-27218.7,4132.93
-9.52426,1.21533,-8.30893,29888,-27032.1,4999.33
-9.6454,1.31103,-8.33437,30067.6,-29383.9,2851.4
-9.5631,1.24352,-8.31958,29543.1,-27938.3,3788.55
-9.54174,1.27616,-8.26558,29038.9,-26429.1,4783.49
-9.58891,1.25631,-8.3326,28745.4,-27223.6,3696.58
-9.65713,1.30453,-8.3526,30439,-29833.5,2764.59
-9.57925,1.23508,-8.34417,30413.6,-26047,6524.57
-9.66845,1.26823,-8.40022,31466.5,-29274.8,4379.09
-9.65196,1.30356,-8.3484,30658.5,-27719,5100.56
-9.72367,1.27568,-8.44799,30907.7,-29562.1,3522.91
-9.59791,1.25505,-8.34286,30766.4,-26692.3,6230.41
-9.62526,1.29323,-8.33203,29290.7,-28874.3,2545.96
-9.68313,1.3193,-8.36383,28716.1,-29443.5,1435.77
-9.53295,1.2357,-8.29725,28817.8,-25067.5,5928
-9.58443,1.27856,-8.30587,29348.1,-26611.9,4885.04
-9.56093,1.26515,-8.29578,29166.2,-27388.4,3965.42
-9.6784,1.39439,-8.28401,30248.8,-29799.9,2623.53
-9.68117,1.33024,-8.35093,29656.1,-28345,3494.76
-9.59883,1.35058,-8.24824,30261.4,-28024.7,4414.16
-9.65836,1.35895,-8.29942,30116.5,-30964.2,1339.59
-9.58999,1.29499,-8.295,29621,-29623,2164.7
-9.53246,1.24235,-8.2901,28987.5,-26743.3,4400.12
-9.632,1.31168,-8.32032,29272.2,-29290.3,2149.41
-9.61461,1.37902,-8.23559,29251.6,-28392.2,3009.04
-9.53049,1.27022,-8.26027,30079.7,-27168.5,5083
-9.6242,1.32309,-8.30111,29116.8,-28803.4,2498.11
-9.51799,1.23084,-8.28715,30159,-26496.6,5821.34
-9.70176,1.34549,-8.35627,30270.5,-30016.3,2422.32
-9.62546,1.33039,-8.29507,29728.2,-30441.4,1480.11
-9.62031,1.29709,-8.32323,31079.9,-27657.3,5588.94
-9.6081,1.27531,-8.33278,29769.9,-28499.5,3420.59
-9.6037,1.29425,-8.30945,30077.7,-29874.8,2373.52
-9.6361,1.32124,-8.31486,30079.4,-27881.1,4381.15
-9.52417,1.26619,-8.25797,30758.9,-26278.9,6658.54
-9.65523,1.30684,-8.3484,29993.5,-29464.6,2699.27
-9.57343,1.27373,-8.2997,30057.8,-28725.9,3506.25
-9.63053,1.31584,-8.31469,31585.5,-29411.8,4295.76
-9.73263,1.42434,-8.30829,30896.7,-29134.5,3920.31
-9.58676,1.30119,-8.28556,30826.3,-28211.4,4759.79
-9.61288,1.29606,-8.31682,30169.5,-28805.8,3514.86
-9.53857,1.24468,-8.29389,30765.9,-27639.6,5269.34
-9.67823,1.39281,-8.28542,30818.8,-27948.3,5073.87
-9.65853,1.34448,-8.31404,30313.5,-30374.8,2117.65
-9.67811,1.29872,-8.37939,31359.5,-28870.8,4671.84
-9.69324,1.3526,-8.34064,30206.7,-29815.6,2541.07
-9.5996,1.27451,-8.32509,30524,-26083.6,6599.05
-9.60524,1.32292,-8.28231,29779.3,-27363,4574.49
-9.52821,1.32996,-8.19825,30674.9,-27425.1,5422.61
-9.63894,1.37076,-8.26818,29746.4,-28881.7,3062.56
-9.6482,1.34805,-8.30015,29981.7,-29962.9,2187.07
-9.62157,1.3026,-8.31896,30036,-27553.9,4634.85
-9.62081,1.25696,-8.36385,29531.8,-28630.4,3059.53
-9.54014,1.28946,-8.25068,30985.8,-28506.2,4646.39
-9.66901,1.34976,-8.31925,29888.6,-29328,2731.43
-9.63225,1.29788,-8.33437,29788.5,-27837.5,4134.47
-9.51674,1.24072,-8.27602,28655.8,-23878,6944.41
-9.71764,1.31748,-8.40017,29450.7,-26612.9,4978.71
-9.53542,1.29298,-8.24244,30124.6,-27930.3,4367.02
-9.57102,1.31589,-8.25512,29758.5,-28520.2,3370.29
-9.59043,1.32895,-8.26148,30237.7,-30041.8,2332.11
-9.65669,1.32805,-8.32864,30379.3,-28569,3994.53
-9.5919,1.22968,-8.36222,31102.7,-27506.5,5759.63
-9.709,1.36305,-8.34595,30934.5,-29286.2,3804.94
-9.66209,1.25665,-8.40544,30536.7,-27639.1,5015.64
-9.65446,1.28293,-8.37153,30585.1,-28453.9,4291.95
-9.68493,1.35293,-8.33199,30505.4,-30885.9,1768.86
-9.68779,1.37171,-8.31608,30373.9,-29769.9,2752.1
-9.68145,1.22446,-8.457,29286.4,-28719.1,2733.81
-9.61149,1.21943,-8.39206,30249.5,-26309.5,6072.31
-9.66052,1.37703,-8.2835,29154.7,-28269.7,3020.67
-9.49577,1.19029,-8.30548,30300.2,-24496.2,7971.52
-9.58095,1.23523,-8.34571,29769.5,-25414.1,6504.51
-9.50981,1.2057,-8.30411,29661.8,-25167.2,6643.3
-9.54094,1.29494,-8.246,30289,-26759.3,5704.64
-9.6803,1.26201,-8.41829,29234,-26680.2,4725.25
-9.61193,1.24887,-8.36306,29378.8,-29245.4,2296.45
-9.78578,1.39257,-8.39321,29267.1,-30016.6,1439.11
-9.68562,1.38635,-8.29927,29056.5,-30370.7,889.294
-9.57273,1.283,-8.28973,29402.4,-27984.1,3523.14
-9.57709,1.29347,-8.28362,30258.4,-27363.7,5042.67
-9.6357,1.34882,-8.28688,30435.5,-30123.7,2464.93
-9.57679,1.24992,-8.32688,29798.4,-27279.1,4684.11
-9.55294,1.34147,-8.21147,30094,-27980.7,4259.01
-9.55002,1.35149,-8.19853,30609.3,-28230.8,4509.97
-9.53737,1.29309,-8.24429,29757,-27323.5,4611.57
-9.58016,1.25636,-8.3238,29802.5,-28778.2,3168.3
-9.63411,1.28282,-8.35128,29936.9,-26955.6,5138.66
-9.67509,1.37,-8.30509,30089.2,-30225.1,2017.41
-9.67477,1.3498,-8.32497,29371.2,-27775.2,3769.09
-9.61573,1.30321,-8.31252,30051.7,-27521.2,4678.57
-9.69211,1.34012,-8.35199,30553.5,-30190.9,2508.03
-9.63888,1.37249,-8.26639,31381.8,-28562.5,4981.79
-9.6243,1.27079,-8.35351,30103.9,-27101.4,5192.23
-9.63918,1.35555,-8.28364,30833.8,-28986.5,4002.77
-9.5373,1.24397,-8.29333,30393.8,-28215.4,4329.29
-9.59481,1.31186,-8.28295,29991,-29907.5,2227.49
-9.55199,1.29395,-8.25805,30124.7,-27448.9,4840.94
-9.56395,1.32142,-8.24254,29728.7,-29293.7,2623.47
-9.60093,1.36756,-8.23337,29814.7,-26149.4,5842.03
-9.59633,1.30655,-8.28978,29498.7,-30241.4,1435.25
-9.71226,1.37716,-8.3351,30482.2,-28412,4209.56
-9.72769,1.40303,-8.32466,30238.1,-30154.4,2255.19
-9.6879,1.33496,-8.35294,30192.3,-28177.4,4206.39
-9.6181,1.38166,-8.23644,29596.5,-28092.7,3677.44
-9.6928,1.28199,-8.41081,30295.8,-27988.5,4428.94
-9.63997,1.2578,-8.38217,30545.4,-29411.8,3294.19
-9.64107,1.30765,-8.33342,30902.3,-29640.9,3422.83
-9.66807,1.34639,-8.32167,31000.8,-28896.7,4277.99
-9.77132,1.38261,-8.38871,30114.3,-30510.9,1744.83
-9.64053,1.30728,-8.33326,30132.5,-30287.5,2035.24
-9.76892,1.4219,-8.34702,29997.1,-30555.9,1600.47
-9.70456,1.3486,-8.35596,30615.1,-30638.2,2163.07
-9.56551,1.22704,-8.33848,30442.7,-28202.1,4420.44
-9.61101,1.28836,-8.32265,29983.1,-28921,3235.43
-9.57993,1.2845,-8.29543,30878,-26941.3,6079.48
-9.77339,1.33845,-8.43493,30308.9,-30758,1699
-9.63959,1.31264,-8.32694,30772.1,-27339.9,5634.4
-9.68948,1.27785,-8.41163,30102.9,-27577.6,4721.48
-9.69793,1.30971,-8.38822,30381.5,-28790.5,3733.58
-9.67108,1.29555,-8.37553,30396.9,-29193.2,3363.7
-9.66416,1.30324,-8.36093,31605.2,-30401.8,3364.46
-9.66261,1.34282,-8.31979,29957.9,-28454.6,3698.65
-9.70475,1.39122,-8.31353,29145.3,-30464.8,895.229
-9.56758,1.25986,-8.30772,29628.7,-27207.3,4595.67
-9.68214,1.31537,-8.36677,29653.5,-32304.5,-490.206
-9.52041,1.22264,-8.29777,28784.2,-26693.1,4252.73
-9.58454,1.30015,-8.28439,28591,-28627.3,2131.64
-9.53449,1.22473,-8.30976,28152.3,-26481.4,3844.7
-9.62834,1.29988,-8.32847,29418.6,-29184,2377.34
-9.5965,1.26211,-8.33438,30695.9,-27517.1,5326.52
-9.61002,1.30078,-8.30923,31267,-28953.3,4448.83
-9.63842,1.26757,-8.37085,30612.6,-26842.1,5926.3
-9.66378,1.30695,-8.35683,30570.6,-26320.9,6414.49
-9.70625,1.34525,-8.361,30743,-29193.5,3724.06
-9.6462,1.38137,-8.26483,30913.9,-28152.3,4946.34
-9.67889,1.31394,-8.36494,30089.2,-29351.1,2914.77
-9.68906,1.33669,-8.35237,31604.1,-25225,8541.12
-9.72415,1.32805,-8.3961,30406.8,-29211.2,3328.77
-9.73389,1.38943,-8.34445,30190.6,-30685.1,1665.17
-9.70555,1.30603,-8.39951,31079.4,-28660.6,4595.78
-9.77744,1.34324,-8.4342,30610.8,-29480.1,3320.3
-9.62172,1.2222,-8.39952,30352.3,-26329.7,6180.68
-9.67918,1.32019,-8.35898,29377.6,-28247.3,3277.75
-9.6781,1.34264,-8.33546,30499.8,-30796.1,1850.14
-9.5825,1.31093,-8.27157,29520.3,-28341.8,3345.96
-9.58252,1.2784,-8.30412,29558.3,-28644.7,3073.77
-9.59503,1.28873,-8.3063,29465.9,-27816.6,3823.07
-9.61141,1.31889,-8.29253,30119,-30444.1,1816.83
-9.63962,1.2496,-8.39003,30610,-28360.2,4408.01
-9.5569,1.23013,-8.32676,30999.6,-25510.4,7630.88
-9.57602,1.27529,-8.30073,30313.7,-30299.8,2163.86
-9.60653,1.31685,-8.28968,29310.4,-28166.6,3330.38
-9.59819,1.29251,-8.30568,30168.3,-29393.9,2941.7
-9.63681,1.35515,-8.28167,30003,-28406.2,3791.18
-9.588,1.2641,-8.3239,29535.5,-28381.5,3333.36
-9.62997,1.28892,-8.34105,29149.9,-28716.4,2575.36
-9.57844,1.21521,-8.36324,28140.5,-28832.1,1418.5
-9.58811,1.33248,-8.25563,29274.4,-28259.2,3198.25
-9.55787,1.2985,-8.25937,30389.9,-28383.2,4180.66
-9.47339,1.18845,-8.28495,30219.9,-27010,5386.03
-9.54833,1.27761,-8.27072,28224,-26847.3,3513.63
-9.57146,1.31929,-8.25217,28865.7,-28373.3,2658.07
-9.56109,1.30165,-8.25943,28921.6,-27727.2,3340.66
-9.56896,1.32948,-8.23948,29009.2,-27531.8,3604.05
-9.58805,1.33093,-8.25712,31226.2,-28945.2,4477.39
-9.5924,1.30868,-8.28372,30045.7,-26830.7,5413.62
-9.49,1.2874,-8.2026,29540.6,-27436.5,4273.59
-9.58169,1.36845,-8.21324,29432.7,-29229.5,2403.63
-9.49312,1.26314,-8.22998,29170.8,-25356.3,5960.68
-9.6647,1.37168,-8.29302,29776.6,-27913.9,4014.7
-9.58262,1.25777,-8.32485,30588.1,-28049.1,4712.83
-9.67536,1.33027,-8.34509,30618.3,-29523.8,3258.13
-9.5684,1.32543,-8.24297,29899.6,-27325.1,4735.38
-9.74289,1.4338,-8.30909,30337.6,-31154.3,1338.34
-9.56204,1.30284,-8.25921,30970.4,-29555.6,3593.35
-9.61712,1.35684,-8.26027,31287.8,-27893.6,5559
-9.6478,1.32815,-8.31965,30019.9,-28890,3302.35
-9.58448,1.32917,-8.25531,30023,-29258.7,2941.29
-9.60116,1.36641,-8.23475,29595.3,-28940.2,2816.52
-9.64453,1.3169,-8.32762,30582.1,-29109.9,3595.99
-9.61122,1.30964,-8.30158,30566.7,-28450.9,4273.33
-9.66499,1.32253,-8.34245,29526.4,-28603.7,3041.63
-9.59228,1.31582,-8.27645,29448,-28388.4,3183.62
-9.6774,1.28902,-8.38838,31095.2,-26007.5,7209.44
-9.61486,1.26237,-8.35249,31089.5,-28369.6,4871.74
-9.70439,1.33679,-8.3676,30606.1,-31264.6,1502.63
-9.61564,1.31006,-8.30558,30148.5,-28506.9,3817.25
-9.66068,1.32757,-8.33311,28053.7,-28922.5,1275.57
-9.64114,1.31502,-8.32611,30492.7,-30005.6,2656.23
-9.64349,1.35756,-8.28593,30061.3,-28908.1,3320.83
-9.66328,1.34023,-8.32305,31054.2,-29928.1,3282.04
-9.67882,1.29405,-8.38478,30358.3,-28667.3,3876.34
-9.71343,1.31079,-8.40264,31032.5,-31301.8,1903.23
-9.64233,1.25747,-8.38486,29770.9,-29242.2,2705.29
-9.63928,1.28884,-8.35044,30931.3,-28498.1,4616.24
-9.69114,1.25894,-8.4322,30518.7,-27778.9,4879.17
-9.65087,1.33126,-8.31962,29772.4,-28049.8,3896.96
-9.63997,1.2604,-8.37957,29686.1,-29796.3,2051.52
-9.67813,1.36283,-8.3153,29840.4,-28240.4,3768.96
-9.58323,1.27925,-8.30397,30147.2,-27340.9,4968.64
-9.62615,1.27776,-8.34839,29178.1,-28469.4,2819.37
-9.51188,1.29036,-8.22152,29401.6,-28103.7,3419.86
-9.59625,1.36835,-8.2279,30288.5,-30109.6,2341.91
-9.5637,1.32839,-8.23531,30039.1,-28136.5,4065.48
-9.6023,1.3588,-8.2435,28383.6,-28822.2,1782
-9.54545,1.40235,-8.1431,28639.8,-27696.8,3109.42
-9.41553,1.24099,-8.17453,29332.3,-27331.6,4171.93
