Temp,Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
149.525,-9.57341,1.28256,-8.29085,29864.4,-29514.1,2466.56
151.009,-9.52034,1.17649,-8.34385,29738.7,-28866.7,3009.34
149.814,-9.53223,1.20857,-8.32366,29202.2,-27464.5,3858.01
148.474,-9.53147,1.24989,-8.28159,29457.9,-28247.1,3312.2
149.568,-9.52415,1.26934,-8.25482,29602.1,-28155.4,3563.56
149.631,-9.55242,1.27054,-8.28188,28249.4,-26934.8,3432.39
147.291,-9.5367,1.23436,-8.30234,30190.1,-28585.9,3688.87
146.793,-9.52744,1.24593,-8.28152,29860,-26546.9,5390.73
147.612,-9.60507,1.24623,-8.35884,29140.3,-28235.4,2994.17
149.035,-9.57282,1.23163,-8.34119,29137.8,-26985.6,4261.55
150.491,-9.55011,1.22729,-8.32282,29163,-26901.3,4391.74
147.718,-9.52621,1.1885,-8.33771,29773.8,-27896.8,3967.76
148.749,-9.59125,1.24277,-8.34848,28810.2,-29028.8,1886.7
150.666,-9.48964,1.17365,-8.31598,29668.9,-24656.6,7144.77
147.896,-9.57182,1.25057,-8.32125,28953.8,-28083.1,2963.94
148.842,-9.55921,1.25892,-8.30029,29939.8,-25930.9,6115.52
148.885,-9.50708,1.22156,-8.28551,30120.3,-28953.5,3274.06
149.993,-9.66242,1.2373,-8.42512,30023.4,-29429.9,2716.39
148.225,-9.61142,1.25285,-8.35857,28882.2,-29510.5,1469.68
147.054,-9.56861,1.20174,-8.36687,28675.7,-28663.1,2093.95
147.87,-9.49455,1.22755,-8.26701,29524.5,-27050.1,4567.3
147.828,-9.47614,1.18206,-8.29408,30074.3,-27672.1,4494.54
147.989,-9.62131,1.24583,-8.37548,29628.9,-29570.4,2153.09
148.014,-9.49507,1.18621,-8.30886,29383.5,-25575.9,5902.57
147.557,-9.52467,1.16825,-8.35642,28943.6,-25683.3,5348.78
145.632,-9.57369,1.23692,-8.33677,28472.7,-27809.2,2724.69
150.003,-9.5635,1.24556,-8.31794,29493,-28712.7,2903.38
148.182,-9.5727,1.31621,-8.25648,29218.1,-28052.5,3262.92
148.96,-9.6304,1.29082,-8.33958,29182.7,-30532.9,758.122
148.857,-9.42993,1.14141,-8.28852,29064.1,-26227.2,4943.7
149.177,-9.47614,1.2855,-8.19065,29387.2,-27446.6,4051.97
148.686,-9.50482,1.28534,-8.21948,29420,-27813.5,3711
149.965,-9.5394,1.25143,-8.28797,29423.4,-27423.4,4122.58
148.316,-9.5185,1.24959,-8.26892,30391.4,-27580.8,4909.81
147.62,-9.57331,1.25238,-8.32093,30255.7,-28574,3770.98
144.951,-9.62668,1.28177,-8.34491,28654.2,-29499.2,1206.53
148.861,-9.52205,1.22835,-8.2937,28319,-28405.8,2020.09
149.501,-9.57208,1.27907,-8.29301,28711.3,-29077.3,1749.99
146.691,-9.51616,1.20385,-8.3123,29730.9,-26807.8,4999.23
146.033,-9.58115,1.19257,-8.38858,29511.5,-29184.5,2393.82
146.997,-9.54958,1.24105,-8.30853,30293,-26864.6,5508.89
150.883,-9.57899,1.28467,-8.29432,29540.8,-27933.2,3743.19
152.203,-9.57183,1.23284,-8.33899,29057.3,-29208.1,2003.37
149.95,-9.62731,1.31791,-8.30941,28535.1,-27705.6,2951.86
149.569,-9.55284,1.27077,-8.28206,29152.6,-28293.5,2976.01
147.668,-9.53136,1.22276,-8.30861,29374.5,-26706.9,4757.62
149.083,-9.5734,1.22731,-8.34609,28715.6,-25971.4,4854.28
148.411,-9.56803,1.24306,-8.32497,28882.8,-27775.5,3207.86
149.334,-9.5501,1.24548,-8.30462,29927.5,-28853.7,3187.4
149.556,-9.55199,1.17456,-8.37743,29079.6,-27643.1,3553.23
146.769,-9.54798,1.26412,-8.28386,28328,-26952.4,3452.91
147.882,-9.55236,1.18765,-8.36471,29163.4,-26962.9,4293.55
144.479,-9.50548,1.20579,-8.29969,28863,-28193.2,2714.67
147.336,-9.51709,1.22963,-8.28747,29235.5,-28589.3,2731.58
148.063,-9.69183,1.26738,-8.42445,29622.2,-27069,4648.79
149.136,-9.60723,1.23224,-8.37499,29104.5,-28627.1,2588.15
148.941,-9.51539,1.24252,-8.27287,29538.6,-26840.8,4805.85
146.338,-9.54226,1.2588,-8.28346,30408.2,-28895,3584.41
148.568,-9.59918,1.18932,-8.40986,29560.7,-27206.2,4457.33
148.347,-9.59087,1.25007,-8.3408,29913.3,-28831.9,3181.06
147.662,-9.51791,1.21397,-8.30394,27711.1,-26438.7,3362.31
150.439,-9.52389,1.22129,-8.3026,27913.8,-27514.2,2528.83
146.894,-9.48621,1.22609,-8.26012,29543.7,-27341.4,4281.38
148.825,-9.55318,1.1962,-8.35698,29377.6,-27813.8,3670.21
148.322,-9.6787,1.36396,-8.31474,29604.9,-28701.2,3002.98
149.663,-9.58148,1.22293,-8.35855,29524.1,-27267.7,4374.7
149.174,-9.59283,1.26849,-8.32434,28977.1,-27765.8,3322.7
149.019,-9.44158,1.17509,-8.26648,29576.2,-26535.8,5149.56
148.958,-9.56305,1.24872,-8.31433,29341.6,-28335.4,3114.46
149.648,-9.48226,1.21503,-8.26723,29954.2,-27460,4612.26
150.376,-9.52653,1.24687,-8.27966,31137.6,-29362.8,3903.18
150.484,-9.56202,1.23898,-8.32304,29716.4,-27939.4,3906.81
148.124,-9.56039,1.17908,-8.38131,28670.3,-29381.6,1385.15
146.882,-9.63563,1.19071,-8.44492,29861.8,-29268.4,2672.31
150.073,-9.6943,1.28672,-8.40758,30075.3,-30164.3,2035.11
147.208,-9.55297,1.2239,-8.32907,29270.3,-26991,4362.85
150.097,-9.63916,1.24509,-8.39407,29966.3,-28724.4,3366.21
150.649,-9.6547,1.28393,-8.37077,29141.6,-28261.9,3011.86
148.415,-9.62192,1.24304,-8.37888,28872.5,-29394.2,1578.91
147.676,-9.60426,1.26377,-8.3405,28751.2,-27836,3005.26
148.881,-9.55365,1.1871,-8.36655,29183.3,-25177.1,6113.38
149.621,-9.65523,1.27065,-8.38458,31065.3,-28580.6,4602.29
147.001,-9.69076,1.251,-8.43976,29627.7,-27568.5,4139.74
148.076,-9.65793,1.22939,-8.42854,30427.6,-26200.5,6322.92
149.263,-9.62214,1.21232,-8.40982,30365.4,-25820.1,6657.91
145.933,-9.62587,1.2039,-8.42197,29010,-26303,4772.5
148.73,-9.61336,1.235,-8.37836,29989.4,-28185.8,3908.7
149.456,-9.57458,1.22331,-8.35127,29902,-27516.2,4501.08
145.453,-9.62905,1.20425,-8.4248,30306.2,-28297.8,4067.13
146.116,-9.62086,1.21237,-8.40848,30669.6,-27966.8,4770.79
146.377,-9.51185,1.15764,-8.35421,30690.8,-27037.9,5724.72
147.56,-9.59523,1.22587,-8.36935,29136.3,-28019.9,3204.88
145.122,-9.69605,1.22161,-8.47443,29580.3,-27943.9,3690.43
148.878,-9.6599,1.21569,-8.44421,30037.9,-28062.2,4082.94
147.318,-9.62307,1.14778,-8.47529,30390.9,-27340,5136.01
148.985,-9.71596,1.29383,-8.42213,29826.4,-30920.5,1014.54
152.509,-9.54349,1.23367,-8.30981,30332.8,-27798.8,4692.48
147.405,-9.6739,1.20227,-8.47163,30131.1,-29146.3,3071.17
147.7,-9.60888,1.23843,-8.37045,30663.5,-26695.6,6058.45
151.051,-9.62981,1.30188,-8.32793,30436,-27517.6,5056.32
148.915,-9.60597,1.21496,-8.39101,29697.1,-26677.9,5126.88
147.908,-9.68752,1.22388,-8.46364,30190.3,-28410.5,3873.15
146.663,-9.74176,1.25125,-8.49051,29483.5,-30341.2,1218.11
148.363,-9.72406,1.28075,-8.44331,29846.8,-29968.4,1978.23
147.359,-9.69985,1.23621,-8.46364,29993.9,-28981.5,3098.14
147.84,-9.74965,1.23013,-8.51952,29992.4,-29706.6,2378.19
148.931,-9.62243,1.19623,-8.42621,30093.2,-28253.2,3947.86
146.116,-9.52947,1.18695,-8.34252,30402.7,-28602.7,3868.07
150.122,-9.61278,1.28451,-8.32827,30024.1,-28934,3214.82
150.347,-9.54122,1.25755,-8.28367,29489.2,-27938.7,3678.4
146.577,-9.71046,1.23703,-8.47343,29619.1,-29299.9,2393.79
145.525,-9.55668,1.19602,-8.36066,29893.3,-28146.2,3806.85
146.775,-9.60658,1.20758,-8.399,30091.5,-25226.1,6942.8
149.532,-9.57908,1.20999,-8.3691,29288.1,-28628.8,2775.7
152.12,-9.65286,1.25153,-8.40133,29195.3,-27747.2,3601.17
150.067,-9.66116,1.22732,-8.43384,29878.1,-28935.7,3066.44
147.135,-9.65114,1.22911,-8.42203,29112.4,-28805.4,2389.38
147.11,-9.54317,1.18188,-8.36129,29750.5,-26414.5,5418.17
147.92,-9.4937,1.17566,-8.31804,29916.8,-26772.2,5238.14
149.023,-9.54575,1.21302,-8.33274,29431.9,-27974.8,3566.32
147.834,-9.58414,1.2253,-8.35884,29429,-27044.6,4476.78
146.077,-9.59758,1.25017,-8.34741,30494.1,-27693.8,4867.79
151.178,-9.60852,1.24807,-8.36045,29988.9,-29553.8,2574.75
146.368,-9.67563,1.2952,-8.38043,29597.7,-28754.2,2915.18
149.144,-9.61385,1.15134,-8.46251,29611.4,-29022.6,2699.75
150.852,-9.6524,1.23342,-8.41898,29094.1,-26839.2,4390
150.066,-9.65719,1.2063,-8.45089,30146.1,-28464.9,3805.21
146.809,-9.5813,1.20497,-8.37633,29273,-27954.5,3396.38
147.323,-9.65773,1.25941,-8.39832,28809.3,-27727,3167.41
148.894,-9.61963,1.25223,-8.3674,28207.7,-27791,2524.09
149.221,-9.6373,1.25357,-8.38373,28709.9,-27836.7,2985.26
145.143,-9.66227,1.22038,-8.44189,30067.5,-27092.6,5029.16
148.212,-9.63559,1.26898,-8.3666,30302.1,-26776.8,5622.99
148.314,-9.59412,1.2834,-8.31072,30906.1,-26619.4,6385.91
148.324,-9.6178,1.25162,-8.36618,28884.1,-27798.8,3184.66
146.449,-9.65978,1.26402,-8.39576,30602.8,-29961.6,2714
147.075,-9.56088,1.22586,-8.33502,29117.4,-28769.3,2429.71
149.009,-9.61509,1.23552,-8.37956,29363.7,-29259.4,2213.35
148.792,-9.56855,1.30308,-8.26547,29008.6,-26980.8,4133.67
149.51,-9.64941,1.24348,-8.40593,28629.3,-28418.4,2326.98
147.969,-9.5437,1.2607,-8.283,29762.6,-27960.6,3896.21
148.878,-9.61982,1.24721,-8.37261,30233.7,-30578.4,1762.48
150.168,-9.56875,1.19175,-8.377,30171.9,-27418.8,4878.45
149.826,-9.56332,1.18619,-8.37713,28792,-27133.1,3779.45
147.408,-9.64263,1.2653,-8.37732,29022.1,-29387.9,1720.53
147.47,-9.61985,1.24586,-8.37399,27145.3,-27866.6,1365.85
147.919,-9.52369,1.23371,-8.28997,28628.1,-27156.7,3564.99
149.829,-9.63338,1.24272,-8.39066,28335.5,-29389.7,1066.36
148.699,-9.63992,1.22585,-8.41407,29333.1,-29268.8,2168.92
145.772,-9.5768,1.16177,-8.41503,29140.5,-27400.3,3803.43
148.123,-9.59791,1.18138,-8.41653,29593.9,-25252.6,6437.67
147.36,-9.65276,1.2148,-8.43795,29760,-29572.8,2272.86
148.694,-9.58798,1.23929,-8.34869,29108.7,-29395.2,1818.1
145.687,-9.55402,1.22648,-8.32754,29775.4,-26195.6,5641.79
149.169,-9.59086,1.24112,-8.34974,29048.5,-26725.4,4434.32
148.98,-9.69564,1.26084,-8.4348,30289,-29893.5,2504.13
148.275,-9.51703,1.19839,-8.31864,30869.6,-28947.7,4020.48
149.262,-9.63745,1.18991,-8.44754,30412.7,-26592.5,5932.75
145.465,-9.60347,1.29699,-8.30647,30844.3,-29554.5,3348.6
147.103,-9.69121,1.28021,-8.411,30822.7,-28385.6,4519.13
149.591,-9.61658,1.21501,-8.40157,29934.5,-26032.9,6018.85
148.033,-9.56631,1.24233,-8.32398,30039.4,-25569.3,6565.28
146.187,-9.5573,1.15165,-8.40565,30060.3,-28097.9,4031.41
147.908,-9.63418,1.2553,-8.37889,30714.3,-26219.2,6588.57
148.779,-9.62113,1.29977,-8.32135,30525.2,-30046.2,2584.71
151.992,-9.6179,1.29433,-8.32357,29830.7,-27788.3,4193.59
149.669,-9.60244,1.28741,-8.31503,28287.8,-29033,1373.07
149.771,-9.51166,1.21654,-8.29512,29476.3,-27259.7,4336.43
148.445,-9.63763,1.24511,-8.39251,29940.5,-28616.5,3425.04
147.272,-9.55259,1.24994,-8.30266,29923.8,-25382.5,6625.75
146.769,-9.60084,1.27779,-8.32304,30839.3,-30665.6,2250.93
147.379,-9.58766,1.22343,-8.36423,29607.4,-26644.5,5048.85
151.682,-9.55925,1.23147,-8.32779,29495.9,-26632,5010.76
147.103,-9.60799,1.26128,-8.3467,29913,-28192.7,3802.32
146.049,-9.63708,1.21474,-8.42234,30880.2,-28623.7,4323.53
146.849,-9.58526,1.20352,-8.38173,30811.5,-26480.6,6409.35
147.129,-9.62677,1.2221,-8.40467,31489.1,-28127.7,5443.83
145.307,-9.65793,1.21415,-8.44378,30154.5,-29565.6,2645.58
146.884,-9.61499,1.24117,-8.37381,29250.5,-27889,3440.39
151.473,-9.54925,1.21445,-8.3348,29852.1,-28574.6,3421.31
150.129,-9.57911,1.21379,-8.36533,30310.5,-27589,4846.39
148.732,-9.62418,1.22577,-8.39841,30413.9,-26785.6,5733.38
149.842,-9.58742,1.24099,-8.34643,28994.3,-28713.2,2401.87
148.551,-9.586,1.21827,-8.36774,29252,-27271,4083.62
146.791,-9.56787,1.15311,-8.41476,30200.2,-25879.8,6398.02
147.037,-9.58292,1.18509,-8.39784,30022.6,-26988,5115.68
145.333,-9.59448,1.23624,-8.35824,30135.7,-27005.9,5186.75
147.359,-9.63108,1.23031,-8.40077,28802.9,-26368.5,4520.1
149.061,-9.59537,1.21642,-8.37895,28964,-27346.2,3727.49
147.333,-9.62047,1.20207,-8.4184,29971,-28026.8,4029.45
148.551,-9.60696,1.2229,-8.38406,29894.9,-28077.4,3920.01
149.618,-9.59871,1.36122,-8.23749,30616.2,-28633.2,4100.68
148.618,-9.52639,1.20311,-8.32328,30953.5,-27019.2,6037.73
149.895,-9.63332,1.26149,-8.37182,30540.3,-26664.4,5997.42
149.576,-9.5632,1.18861,-8.37458,30603.7,-27791.4,4929.29
150.297,-9.5818,1.2349,-8.3469,29835,-26250.6,5711.7
147.593,-9.62754,1.24982,-8.37772,30107.8,-27123.6,5073.13
151.614,-9.73377,1.26411,-8.46966,29771.4,-28162.3,3754.96
149.804,-9.69048,1.23261,-8.45787,29520.7,-28794.1,2846.87
150.696,-9.59757,1.24275,-8.35482,30656.5,-27581,5208.32
147.705,-9.59482,1.26205,-8.33277,30207.3,-27537.6,4760.23
150.11,-9.64288,1.28484,-8.35804,29603.3,-29602.7,2125.22
147.331,-9.60062,1.28291,-8.31771,30257.1,-26540.2,5802.18
146.442,-9.6419,1.27526,-8.36663,30451,-29151.5,3372.19
148.284,-9.73122,1.25448,-8.47674,30031.8,-30763.9,1366.63
150.424,-9.62923,1.18775,-8.44148,29668.7,-28405.3,3392.49
146.337,-9.56504,1.21769,-8.34735,29472.3,-27765.5,3778.02
147.065,-9.53184,1.22151,-8.31033,29271.2,-29043.9,2308.78
147.165,-9.54065,1.31013,-8.23053,30314.6,-29001.4,3396.17
147.3,-9.55463,1.29111,-8.26351,30192.8,-28636.8,3640.78
149.213,-9.63255,1.26507,-8.36748,29896.8,-28415.8,3592.95
149.039,-9.54561,1.22345,-8.32217,29823,-27515.9,4416.62
148.748,-9.51916,1.21797,-8.30119,28875.5,-27296.6,3684.2
147.739,-9.62822,1.26718,-8.36105,29412.6,-28247.8,3255.84
145.683,-9.56722,1.18566,-8.38157,30128.5,-27407.8,4782.58
145.461,-9.58539,1.26332,-8.32206,30462.3,-27270.3,5250.73
145.673,-9.61398,1.21663,-8.39734,29345.8,-29087.6,2319.94
147.762,-9.60784,1.24714,-8.36071,30167.1,-30079.8,2178.58
149.008,-9.71074,1.30586,-8.40488,31103.3,-30568.2,2644.11
147.812,-9.64711,1.29118,-8.35594,31271.1,-29665.8,3697.36
150.066,-9.7293,1.23144,-8.49786,29688.8,-28167.8,3644.9
148.715,-9.63326,1.21547,-8.41779,29722.2,-28334.7,3492.32
148.325,-9.61078,1.18761,-8.42317,29430.3,-28990.9,2538.73
146.889,-9.63344,1.24743,-8.38601,29214.5,-26539.1,4754.38
149.213,-9.60031,1.16373,-8.43658,29839.1,-26325.7,5625.25
148.743,-9.5974,1.24285,-8.35455,29681.9,-28981.4,2805.66
149.027,-9.67525,1.30876,-8.36649,30687.3,-29282.3,3514.21
149.97,-9.53013,1.20691,-8.32323,30015.4,-28686.7,3451.32
145.343,-9.68172,1.29191,-8.38981,30333.5,-30402.7,1987.88
145.84,-9.59425,1.1853,-8.40896,30209.8,-27132.5,5141.42
146.62,-9.67778,1.25221,-8.42557,28862.8,-28535.5,2402.43
149.155,-9.67425,1.2497,-8.42455,29939.4,-28353.7,3696.77
149.202,-9.64444,1.19822,-8.44622,29394.6,-26536.2,4970.17
148.573,-9.63962,1.26121,-8.37841,30202.8,-28317.4,3988.19
146.076,-9.59481,1.20989,-8.38492,29121.6,-25983.1,5205.97
147.854,-9.67656,1.26473,-8.41182,30229.3,-29232.8,3089.18
147.47,-9.7392,1.29142,-8.44778,30293.4,-28428.5,3952.1
149.261,-9.76056,1.28817,-8.47239,30477.3,-29893.4,2696.54
146.247,-9.69209,1.25288,-8.43921,28954.4,-30547.6,476.788
148.234,-9.68418,1.26166,-8.42252,30658.2,-27350.1,5406.11
145.127,-9.69664,1.26227,-8.43437,29207.1,-28976.3,2284.82
149.384,-9.68631,1.25339,-8.43293,30448,-27985.4,4576.89
146.202,-9.71646,1.28428,-8.43217,30393.4,-27625.6,4837.06
145.144,-9.57673,1.23143,-8.3453,29054.5,-28858.6,2250.19
149.531,-9.61153,1.23503,-8.3765,29338.9,-27702.7,3752.59
150.512,-9.57782,1.19483,-8.38299,29072.9,-25516.8,5686.33
147.296,-9.55872,1.20122,-8.35749,28618.1,-26920.9,3782
149.552,-9.57256,1.24716,-8.3254,29147.8,-28804.4,2460.01
149.177,-9.58215,1.24413,-8.33801,29853.3,-28240.8,3723.94
148.348,-9.63889,1.26286,-8.37603,29734.2,-27550.4,4283.5
150.185,-9.66755,1.3253,-8.34225,29193.9,-27963.2,3356.36
150.146,-9.62311,1.28293,-8.34018,29341.7,-28636.8,2830
149.605,-9.61594,1.26841,-8.34753,30483.8,-28775.1,3826.08
149.765,-9.66935,1.21238,-8.45697,31079.9,-29216.6,3983.01
145.565,-9.69988,1.27489,-8.42499,30204.5,-31071.3,1193.42
146.325,-9.64574,1.20668,-8.43905,28877.9,-27238.5,3710.42
148.877,-9.58758,1.21651,-8.37107,30478.8,-27055.9,5530
148.933,-9.63637,1.25565,-8.38072,30026.1,-27532.1,4601.93
148.552,-9.62249,1.27535,-8.34715,29116.9,-26876.7,4342.66
144.286,-9.50105,1.25291,-8.24814,29402.2,-29691.7,1752.65
151.532,-9.53385,1.26636,-8.26749,30131,-28508.5,3767.23
147.437,-9.52115,1.21356,-8.30759,29485.2,-28111.9,3460.07
150.058,-9.57227,1.19484,-8.37743,29534.2,-26430.1,5227.9
147.494,-9.57725,1.25724,-8.32001,28838,-27482.3,3443.19
147.174,-9.50274,1.18247,-8.32027,29068.3,-27691.4,3460.01
144.607,-9.49801,1.18804,-8.30997,29094.3,-26805.2,4335.85
148.468,-9.36115,1.15847,-8.20268,28972.2,-25629,5444.46
148.455,-9.48204,1.2102,-8.27185,28074.2,-26876.7,3298.58
149.132,-9.46119,1.14653,-8.31466,29201.9,-25589.9,5722.65
146.558,-9.5745,1.29036,-8.28414,29411,-29799.5,1685.79
147.735,-9.49293,1.23877,-8.25416,28791,-26824.4,4057.53
148.04,-9.49161,1.19222,-8.29939,29382.1,-28614.2,2863.18
148.864,-9.54001,1.22108,-8.31894,28260,-27284.8,3082.16
146.636,-9.38711,1.15392,-8.23319,28835.1,-26889.8,4020.71
150.404,-9.45285,1.25291,-8.19994,28125,-27899.9,2353.83
151.503,-9.51074,1.28899,-8.22175,28312.2,-29554.2,902.319
148.243,-9.51425,1.27472,-8.23953,29615.1,-29015.2,2698.06
149.591,-9.37485,1.15383,-8.22101,28518.9,-24990.2,5645.93
146.354,-9.53428,1.23838,-8.29589,28282.8,-27887.8,2466.41
148.503,-9.58055,1.34395,-8.23659,29749.5,-30869.2,982.201
147.689,-9.3995,1.1808,-8.2187,29510.8,-27233.2,4367.93
149.662,-9.61207,1.27787,-8.3342,29402.9,-28594.7,2926.47
148.414,-9.53152,1.21353,-8.31799,29886.7,-27642.5,4344.8
148.522,-9.62644,1.24713,-8.37931,29569.3,-28333.5,3337.88
149.366,-9.62845,1.20475,-8.42371,29754.7,-26993,4875.83
149.916,-9.56221,1.21602,-8.34618,29837.4,-27540.1,4419.18
147.79,-9.63533,1.32757,-8.30776,28989.7,-28368.9,2712.59
149.899,-9.59402,1.21919,-8.37483,29620.3,-27864.8,3877.12
147.224,-9.6715,1.25674,-8.41475,29335.1,-27320.4,4098.41
147.782,-9.55356,1.18525,-8.36832,29888,-27100,4879.57
150.197,-9.57078,1.22877,-8.34201,29620.9,-28928.6,2818.08
146.365,-9.60963,1.23225,-8.37738,29363.3,-28549.3,2885.53
148.253,-9.62956,1.25586,-8.3737,30190.6,-27999.1,4289.83
149.33,-9.54018,1.16723,-8.37295,28821.6,-26827.3,4107.76
149.831,-9.55902,1.28892,-8.27009,29672.3,-29783.7,2009.21
146.77,-9.54906,1.24792,-8.30114,28936.3,-29165.9,1847.72
147.36,-9.46708,1.14007,-8.32701,29639,-27901.6,3823.11
152.266,-9.46126,1.23581,-8.22545,29458.3,-27637.7,3975.65
149.342,-9.44317,1.23529,-8.20787,29551.6,-29097.2,2568.14
147.749,-9.52204,1.22525,-8.29679,30069,-28978.5,3181.69
148.439,-9.51399,1.20195,-8.31203,29967.3,-28801.4,3266.78
149.197,-9.48105,1.17326,-8.30779,28995.6,-25998.5,5108.73
147.66,-9.55694,1.26385,-8.29308,30369.2,-28364,4095.07
147.061,-9.58589,1.22523,-8.36067,28934.9,-29650.6,1365.69
148.055,-9.59571,1.22634,-8.36937,29371.8,-26541.7,4925.57
145.799,-9.58355,1.296,-8.28755,29195.4,-28930.1,2328.78
147.891,-9.52484,1.17138,-8.35345,28687.2,-26318.6,4461.78
146.374,-9.48,1.18546,-8.29454,29673.9,-26762.4,4983.17
150.679,-9.46952,1.23834,-8.23118,30046.7,-27797,4382.35
148.857,-9.62868,1.28915,-8.33953,30278.4,-29515.1,2870.09
150.339,-9.55928,1.24651,-8.31277,29607.5,-28089.6,3645.67
149.575,-9.50843,1.22157,-8.28686,29750,-27526.3,4340.66
149.087,-9.51133,1.18983,-8.3215,29701.2,-25482.1,6329.16
147.552,-9.55709,1.28215,-8.27494,28378.9,-28704.6,1762.71
147.656,-9.61673,1.24934,-8.3674,29284.8,-29123.9,2250.74
149.526,-9.51615,1.20034,-8.3158,29364.3,-27282.4,4198.23
149.834,-9.56732,1.22197,-8.34534,28349.7,-28160.6,2309.74
147.173,-9.58139,1.25002,-8.33137,29921.5,-28360.7,3643.78
145.998,-9.63484,1.2684,-8.36644,29485.4,-29000.9,2550.89
148.164,-9.57514,1.24496,-8.33017,28798.3,-27521.3,3374.05
145.84,-9.58106,1.2628,-8.31826,29409.8,-28351.6,3122.34
147.915,-9.53485,1.21512,-8.31973,29806.2,-27055,4844.66
146.64,-9.60152,1.27342,-8.32811,29393.1,-29174.2,2294.38
148.588,-9.56521,1.20623,-8.35899,30092.2,-26686.6,5508.67
147.206,-9.5931,1.25726,-8.33584,29283,-29055.7,2310.86
150.025,-9.60986,1.18513,-8.42473,29162.1,-27835.7,3449.78
147.24,-9.56475,1.20789,-8.35686,28061.6,-28789.5,1356.03
148.186,-9.54267,1.14489,-8.39778,28990.7,-26803.8,4284.31
147.86,-9.54744,1.27226,-8.27518,28955.5,-27937.6,3110.69
149.9,-9.60582,1.265,-8.34082,28902.8,-29245.8,1778.62
148.198,-9.51055,1.23749,-8.27306,29368.9,-29551.6,1914.86
146.614,-9.65281,1.3318,-8.32101,29005.3,-28449.8,2630.59
147.31,-9.62991,1.25066,-8.37924,29679.1,-29288.6,2475.43
144.212,-9.53525,1.18661,-8.34865,29365.3,-27549.9,3856.52
148.749,-9.63693,1.31199,-8.32494,29364.7,-29455,2015.03
148.835,-9.59936,1.26538,-8.33399,29486.5,-28077.7,3515.3
147.956,-9.60551,1.24177,-8.36374,29247.3,-27938.5,3402.9
146.221,-9.61531,1.26894,-8.34637,29649.1,-28109.7,3608.92
148.594,-9.5238,1.22693,-8.29687,29253.8,-27359.9,3996.99
148.684,-9.55255,1.21955,-8.333,30933.8,-26463.2,6575.04
148.217,-9.61731,1.29002,-8.32729,30528.6,-29355.4,3271.01
146.724,-9.67686,1.28502,-8.39184,29796.9,-29252.9,2620.72
146.861,-9.58495,1.22275,-8.3622,29749.8,-28661.3,3167.12
151.399,-9.58914,1.29994,-8.2892,30559.5,-29410.6,3291.73
146.104,-9.68138,1.30007,-8.38131,29291.2,-31710.7,-351.617
151.581,-9.6214,1.26851,-8.35289,28980.5,-28542.6,2583.3
150.025,-9.53572,1.25874,-8.27698,29109.6,-25659,5574.02
150.904,-9.53882,1.27395,-8.26488,28401.2,-26526.4,4010.58
147.851,-9.53457,1.21752,-8.31705,28472.6,-25976.1,4589.15
148.75,-9.54834,1.23782,-8.31051,29620.3,-26499.4,5226.22
148.883,-9.60398,1.29557,-8.30841,29512,-29811.3,1807.93
148.575,-9.6159,1.29296,-8.32294,29384.6,-28572.6,2914.83
145.848,-9.55155,1.23226,-8.31929,29008.3,-26563.5,4508.99
146.991,-9.57462,1.25174,-8.32288,29022.6,-27319.6,3783.46
147.384,-9.56081,1.24294,-8.31787,29225,-29587.8,1723.13
147.209,-9.53904,1.30225,-8.23679,28831.5,-28727,2188.08
146.817,-9.56883,1.22561,-8.34322,28618.5,-27725,2971.4
147.967,-9.61564,1.29639,-8.31925,27870.8,-26084.7,3880.28
147.985,-9.53607,1.21591,-8.32017,28692.8,-26855.8,3931.53
148.01,-9.54312,1.26034,-8.28278,27908.3,-26724.7,3278.47
148.888,-9.57193,1.28371,-8.28822,28443.4,-28085.5,2465.14
149.1,-9.62078,1.32491,-8.29587,29643.1,-31335.5,417.882
146.458,-9.59318,1.15765,-8.43553,29161.8,-26606.5,4628.19
148.477,-9.57843,1.19681,-8.38162,30152.6,-28694.7,3559.41
149.905,-9.58593,1.26746,-8.31848,29113.3,-28132.8,3102.13
145.132,-9.58022,1.25781,-8.3224,29534,-28085.2,3502.9
149.184,-9.56039,1.27651,-8.28388,30818.2,-27490.7,5439.04
149.915,-9.60434,1.18668,-8.41766,29353,-27404,4070.79
149.067,-9.70522,1.27937,-8.42585,29599.5,-28278.6,3430.8
147.399,-9.55557,1.18355,-8.37202,29535.7,-28002.8,3619.12
147.895,-9.60315,1.2154,-8.38776,28998.8,-27287.8,3804.25
148.401,-9.58866,1.25255,-8.33611,29673.9,-27463.5,4310.82
147.116,-9.6383,1.2255,-8.4128,29046.9,-28136.5,2992.62
151.1,-9.67981,1.32322,-8.35659,30041,-28937.1,3242.53
149.884,-9.58954,1.29798,-8.29156,29924,-27684.6,4360.74
149.614,-9.65505,1.35009,-8.30495,29216,-30265.1,1068.5
148.359,-9.61908,1.25189,-8.36719,28729.8,-27048.8,3780.78
149.425,-9.53936,1.2257,-8.31366,29353.1,-27584.8,3883.17
149.42,-9.5974,1.28848,-8.30891,29025.2,-28544,2596.01
145.347,-9.61593,1.245,-8.37093,30009.3,-29314.5,2752.02
145.537,-9.67969,1.21616,-8.46352,30987,-28562,4484.78
149.055,-9.65526,1.2382,-8.41706,29369.3,-29747.2,1731.75
